District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State
24 PARAGANAS SOUTH, 2001-02,Rabi       ,1227,2457,2.002444988,Wheat,West Bengal
24 PARAGANAS SOUTH, 2002-03,Rabi       ,1187,2321,1.955349621,Wheat,West Bengal
24 PARAGANAS SOUTH, 2003-04,Rabi       ,1879,3983,2.119744545,Wheat,West Bengal
24 PARAGANAS SOUTH, 2004-05,Rabi       ,3052,5885,1.928243775,Wheat,West Bengal
24 PARAGANAS SOUTH, 2005-06,Rabi       ,3252,5042,1.550430504,Wheat,West Bengal
24 PARAGANAS SOUTH, 2006-07,Rabi       ,1610,3302,2.050931677,Wheat,West Bengal
24 PARAGANAS SOUTH, 2007-08,Rabi       ,2357,4749,2.014849385,Wheat,West Bengal
24 PARAGANAS SOUTH, 2008-09,Rabi       ,402,565,1.405472637,Wheat,West Bengal
24 PARAGANAS SOUTH, 2009-10,Rabi       ,2111,4388,2.078635718,Wheat,West Bengal
24 PARAGANAS SOUTH, 2010-11,Rabi       ,2549,6519,2.557473519,Wheat,West Bengal
24 PARAGANAS SOUTH, 2011-12,Rabi       ,2470,7560,3.060728745,Wheat,West Bengal
24 PARAGANAS SOUTH, 2012-13,Rabi       ,3388,9894,2.920306966,Wheat,West Bengal
24 PARAGANAS SOUTH, 2013-14,Rabi       ,3479,9881,2.840183961,Wheat,West Bengal
24 PARAGANAS SOUTH, 2014-15,Rabi       ,3868,11375,2.940796277,Wheat,West Bengal
24 PARAGANAS SOUTH, 2015-16,Rabi       ,61,121,1.983606557,Wheat,West Bengal
24 PARAGANAS SOUTH, 2016-17,Rabi       ,98,302,3.081632653,Wheat,West Bengal
24 PARAGANAS SOUTH, 2017-18,Rabi       ,1582,3158,1.996207332,Wheat,West Bengal
24 PARAGANAS SOUTH, 2018-19,Rabi       ,1145,1835,1.602620087,Wheat,West Bengal
24 PARAGANAS SOUTH, 2019-20,Rabi       ,648,1754,2.706790123,Wheat,West Bengal
ALIPURDUAR, 2016-17,Rabi       ,6913,15188,2.197020107,Wheat,West Bengal
ALIPURDUAR, 2017-18,Rabi       ,3156,6201,1.964828897,Wheat,West Bengal
ALIPURDUAR, 2018-19,Rabi       ,4389,8774,1.999088631,Wheat,West Bengal
ALIPURDUAR, 2019-20,Rabi       ,3199,8658,2.706470772,Wheat,West Bengal
BANKURA, 1997-98,Rabi       ,7167,12200,1.702246407,Wheat,West Bengal
BANKURA, 1998-99,Rabi       ,5641,11460,2.031554689,Wheat,West Bengal
BANKURA, 1999-00,Rabi       ,5576,11969,2.146520803,Wheat,West Bengal
BANKURA, 2000-01,Rabi       ,8820,21140,2.396825397,Wheat,West Bengal
BANKURA, 2001-02,Rabi       ,10590,23979,2.264305949,Wheat,West Bengal
BANKURA, 2002-03,Rabi       ,7891,11055,1.400963123,Wheat,West Bengal
BANKURA, 2003-04,Rabi       ,9459,19603,2.072417803,Wheat,West Bengal
BANKURA, 2004-05,Rabi       ,8578,14576,1.69923059,Wheat,West Bengal
BANKURA, 2005-06,Rabi       ,6773,12475,1.841872139,Wheat,West Bengal
BANKURA, 2006-07,Rabi       ,5974,12850,2.150987613,Wheat,West Bengal
BANKURA, 2007-08,Rabi       ,3497,7787,2.226765799,Wheat,West Bengal
BANKURA, 2008-09,Rabi       ,3912,7787,1.990541922,Wheat,West Bengal
BANKURA, 2009-10,Rabi       ,4129,9868,2.389924921,Wheat,West Bengal
BANKURA, 2010-11,Rabi       ,3013,6839,2.269830733,Wheat,West Bengal
BANKURA, 2011-12,Rabi       ,2734,6487,2.372713972,Wheat,West Bengal
BANKURA, 2012-13,Rabi       ,2691,6114,2.272017837,Wheat,West Bengal
BANKURA, 2013-14,Rabi       ,3460,6954,2.00982659,Wheat,West Bengal
BANKURA, 2014-15,Rabi       ,3554,9463,2.662633652,Wheat,West Bengal
BANKURA, 2015-16,Rabi       ,3527,7009,1.987241282,Wheat,West Bengal
BANKURA, 2016-17,Rabi       ,3959,10518,2.656731498,Wheat,West Bengal
BANKURA, 2017-18,Rabi       ,1170,3023,2.583760684,Wheat,West Bengal
BANKURA, 2018-19,Rabi       ,2254,5788,2.567879326,Wheat,West Bengal
BANKURA, 2019-20,Rabi       ,1986,3678,1.851963746,Wheat,West Bengal
BIRBHUM, 1997-98,Rabi       ,21012,59230,2.81886541,Wheat,West Bengal
BIRBHUM, 1998-99,Rabi       ,21632,52630,2.432969675,Wheat,West Bengal
BIRBHUM, 1999-00,Rabi       ,20778,57064,2.746366349,Wheat,West Bengal
BIRBHUM, 2000-01,Rabi       ,26881,77720,2.891261486,Wheat,West Bengal
BIRBHUM, 2001-02,Rabi       ,27141,71825,2.646365278,Wheat,West Bengal
BIRBHUM, 2002-03,Rabi       ,27135,80275,2.958356366,Wheat,West Bengal
BIRBHUM, 2003-04,Rabi       ,30158,79313,2.629915777,Wheat,West Bengal
BIRBHUM, 2004-05,Rabi       ,29127,74808,2.568338655,Wheat,West Bengal
BIRBHUM, 2005-06,Rabi       ,30128,75649,2.510920074,Wheat,West Bengal
BIRBHUM, 2006-07,Rabi       ,31701,83788,2.643071196,Wheat,West Bengal
BIRBHUM, 2007-08,Rabi       ,32147,94900,2.952063956,Wheat,West Bengal
BIRBHUM, 2008-09,Rabi       ,34860,98171,2.816150316,Wheat,West Bengal
BIRBHUM, 2009-10,Rabi       ,33672,89202,2.64914469,Wheat,West Bengal
BIRBHUM, 2010-11,Rabi       ,32954,88051,2.671936639,Wheat,West Bengal
BIRBHUM, 2011-12,Rabi       ,32998,86191,2.612006788,Wheat,West Bengal
BIRBHUM, 2012-13,Rabi       ,32375,91686,2.832,Wheat,West Bengal
BIRBHUM, 2013-14,Rabi       ,34576,99437,2.875896576,Wheat,West Bengal
BIRBHUM, 2014-15,Rabi       ,33475,95692,2.858610904,Wheat,West Bengal
BIRBHUM, 2015-16,Rabi       ,33807,92511,2.736445115,Wheat,West Bengal
BIRBHUM, 2016-17,Rabi       ,29351,81049,2.761370992,Wheat,West Bengal
BIRBHUM, 2017-18,Rabi       ,35116,99698,2.839104682,Wheat,West Bengal
BIRBHUM, 2018-19,Rabi       ,30904,92980,3.008672017,Wheat,West Bengal
BIRBHUM, 2019-20,Rabi       ,27607,82865,3.001593799,Wheat,West Bengal
COOCHBEHAR, 1997-98,Rabi       ,21710,32700,1.506218333,Wheat,West Bengal
COOCHBEHAR, 1998-99,Rabi       ,19202,31290,1.629517759,Wheat,West Bengal
COOCHBEHAR, 1999-00,Rabi       ,16085,33602,2.089027044,Wheat,West Bengal
COOCHBEHAR, 2000-01,Rabi       ,25146,49810,1.980831941,Wheat,West Bengal
COOCHBEHAR, 2001-02,Rabi       ,25597,46895,1.832050631,Wheat,West Bengal
COOCHBEHAR, 2002-03,Rabi       ,26145,46380,1.773952955,Wheat,West Bengal
COOCHBEHAR, 2003-04,Rabi       ,21503,38131,1.773287448,Wheat,West Bengal
COOCHBEHAR, 2004-05,Rabi       ,17568,33387,1.900443989,Wheat,West Bengal
COOCHBEHAR, 2005-06,Rabi       ,14030,23615,1.683178902,Wheat,West Bengal
COOCHBEHAR, 2006-07,Rabi       ,12879,25192,1.956052489,Wheat,West Bengal
COOCHBEHAR, 2007-08,Rabi       ,13366,29302,2.192278917,Wheat,West Bengal
COOCHBEHAR, 2008-09,Rabi       ,10233,16597,1.621909508,Wheat,West Bengal
COOCHBEHAR, 2009-10,Rabi       ,12439,24686,1.984564676,Wheat,West Bengal
COOCHBEHAR, 2010-11,Rabi       ,10570,21498,2.033869442,Wheat,West Bengal
COOCHBEHAR, 2011-12,Rabi       ,10652,23582,2.213856553,Wheat,West Bengal
COOCHBEHAR, 2012-13,Rabi       ,10596,25908,2.445073613,Wheat,West Bengal
COOCHBEHAR, 2013-14,Rabi       ,11250,23178,2.060266667,Wheat,West Bengal
COOCHBEHAR, 2014-15,Rabi       ,11386,26492,2.326717021,Wheat,West Bengal
COOCHBEHAR, 2015-16,Rabi       ,7140,17413,2.438795518,Wheat,West Bengal
COOCHBEHAR, 2016-17,Rabi       ,8398,12655,1.506906406,Wheat,West Bengal
COOCHBEHAR, 2017-18,Rabi       ,7400,22285,3.011486486,Wheat,West Bengal
COOCHBEHAR, 2018-19,Rabi       ,4680,8690,1.856837607,Wheat,West Bengal
COOCHBEHAR, 2019-20,Rabi       ,4129,11179,2.707435214,Wheat,West Bengal
DARJEELING, 1997-98,Rabi       ,4360,6420,1.472477064,Wheat,West Bengal
DARJEELING, 1998-99,Rabi       ,3751,3030,0.807784591,Wheat,West Bengal
DARJEELING, 1999-00,Rabi       ,2912,4560,1.565934066,Wheat,West Bengal
DARJEELING, 2000-01,Rabi       ,3255,6250,1.920122888,Wheat,West Bengal
DARJEELING, 2001-02,Rabi       ,3055,4730,1.548281506,Wheat,West Bengal
DARJEELING, 2002-03,Rabi       ,2777,4662,1.678790061,Wheat,West Bengal
DARJEELING, 2003-04,Rabi       ,2945,4957,1.683191851,Wheat,West Bengal
DARJEELING, 2004-05,Rabi       ,2255,3725,1.651884701,Wheat,West Bengal
DARJEELING, 2005-06,Rabi       ,2177,2899,1.331649058,Wheat,West Bengal
DARJEELING, 2006-07,Rabi       ,2216,3165,1.428249097,Wheat,West Bengal
DARJEELING, 2007-08,Rabi       ,2186,3856,1.763952425,Wheat,West Bengal
DARJEELING, 2008-09,Rabi       ,2030,2783,1.370935961,Wheat,West Bengal
DARJEELING, 2009-10,Rabi       ,1999,3344,1.672836418,Wheat,West Bengal
DARJEELING, 2010-11,Rabi       ,2003,3466,1.730404393,Wheat,West Bengal
DARJEELING, 2011-12,Rabi       ,1993,4152,2.08329152,Wheat,West Bengal
DARJEELING, 2012-13,Rabi       ,1965,2307,1.174045802,Wheat,West Bengal
DARJEELING, 2013-14,Rabi       ,1995,2845,1.426065163,Wheat,West Bengal
DARJEELING, 2014-15,Rabi       ,2055,2970,1.445255474,Wheat,West Bengal
DARJEELING, 2015-16,Rabi       ,2346,3562,1.518329071,Wheat,West Bengal
DARJEELING, 2016-17,Rabi       ,1858,2622,1.411194833,Wheat,West Bengal
DARJEELING, 2017-18,Rabi       ,430,1295,3.011627907,Wheat,West Bengal
DARJEELING, 2018-19,Rabi       ,500,928,1.856,Wheat,West Bengal
DARJEELING, 2019-20,Rabi       ,600,1624,2.706666667,Wheat,West Bengal
DINAJPUR DAKSHIN, 1997-98,Rabi       ,6347,15690,2.472034032,Wheat,West Bengal
DINAJPUR DAKSHIN, 1998-99,Rabi       ,7525,15410,2.047840532,Wheat,West Bengal
DINAJPUR DAKSHIN, 1999-00,Rabi       ,9153,22182,2.423467716,Wheat,West Bengal
DINAJPUR DAKSHIN, 2000-01,Rabi       ,10232,25180,2.460906959,Wheat,West Bengal
DINAJPUR DAKSHIN, 2001-02,Rabi       ,9535,24230,2.541164132,Wheat,West Bengal
DINAJPUR DAKSHIN, 2002-03,Rabi       ,9465,21049,2.223877443,Wheat,West Bengal
DINAJPUR DAKSHIN, 2003-04,Rabi       ,10533,22354,2.122282351,Wheat,West Bengal
DINAJPUR DAKSHIN, 2004-05,Rabi       ,9384,22128,2.358056266,Wheat,West Bengal
DINAJPUR DAKSHIN, 2005-06,Rabi       ,9258,17681,1.909807734,Wheat,West Bengal
DINAJPUR DAKSHIN, 2006-07,Rabi       ,8851,21912,2.475652469,Wheat,West Bengal
DINAJPUR DAKSHIN, 2007-08,Rabi       ,10089,29846,2.958271385,Wheat,West Bengal
DINAJPUR DAKSHIN, 2008-09,Rabi       ,11122,32231,2.897950009,Wheat,West Bengal
DINAJPUR DAKSHIN, 2009-10,Rabi       ,11844,35315,2.981678487,Wheat,West Bengal
DINAJPUR DAKSHIN, 2010-11,Rabi       ,12644,38170,3.018823157,Wheat,West Bengal
DINAJPUR DAKSHIN, 2011-12,Rabi       ,12574,39437,3.136392556,Wheat,West Bengal
DINAJPUR DAKSHIN, 2012-13,Rabi       ,12292,41020,3.337129841,Wheat,West Bengal
DINAJPUR DAKSHIN, 2013-14,Rabi       ,12329,38285,3.105280234,Wheat,West Bengal
DINAJPUR DAKSHIN, 2014-15,Rabi       ,13114,41396,3.156626506,Wheat,West Bengal
DINAJPUR DAKSHIN, 2015-16,Rabi       ,16005,48982,3.060418619,Wheat,West Bengal
DINAJPUR DAKSHIN, 2016-17,Rabi       ,13681,43758,3.198450406,Wheat,West Bengal
DINAJPUR DAKSHIN, 2017-18,Rabi       ,24585,91729,3.731096197,Wheat,West Bengal
DINAJPUR DAKSHIN, 2018-19,Rabi       ,26271,104363,3.972555289,Wheat,West Bengal
DINAJPUR DAKSHIN, 2019-20,Rabi       ,43627,130132,2.982831733,Wheat,West Bengal
DINAJPUR UTTAR, 1997-98,Rabi       ,29008,65020,2.241450634,Wheat,West Bengal
DINAJPUR UTTAR, 1998-99,Rabi       ,30479,60930,1.999081335,Wheat,West Bengal
DINAJPUR UTTAR, 1999-00,Rabi       ,33793,87534,2.590299766,Wheat,West Bengal
DINAJPUR UTTAR, 2000-01,Rabi       ,37492,85240,2.273551691,Wheat,West Bengal
DINAJPUR UTTAR, 2001-02,Rabi       ,40071,81370,2.030645604,Wheat,West Bengal
DINAJPUR UTTAR, 2002-03,Rabi       ,40408,82639,2.045114829,Wheat,West Bengal
DINAJPUR UTTAR, 2003-04,Rabi       ,46340,93570,2.01920587,Wheat,West Bengal
DINAJPUR UTTAR, 2004-05,Rabi       ,45476,104387,2.295430557,Wheat,West Bengal
DINAJPUR UTTAR, 2005-06,Rabi       ,38230,77770,2.034266283,Wheat,West Bengal
DINAJPUR UTTAR, 2006-07,Rabi       ,35248,86276,2.447684975,Wheat,West Bengal
DINAJPUR UTTAR, 2007-08,Rabi       ,36465,98219,2.693514329,Wheat,West Bengal
DINAJPUR UTTAR, 2008-09,Rabi       ,30435,75650,2.485625103,Wheat,West Bengal
DINAJPUR UTTAR, 2009-10,Rabi       ,34354,92623,2.696134366,Wheat,West Bengal
DINAJPUR UTTAR, 2010-11,Rabi       ,36005,98326,2.730898486,Wheat,West Bengal
DINAJPUR UTTAR, 2011-12,Rabi       ,36936,89166,2.414067576,Wheat,West Bengal
DINAJPUR UTTAR, 2012-13,Rabi       ,37479,89324,2.383307986,Wheat,West Bengal
DINAJPUR UTTAR, 2013-14,Rabi       ,37724,96029,2.545567808,Wheat,West Bengal
DINAJPUR UTTAR, 2014-15,Rabi       ,38512,89624,2.327170752,Wheat,West Bengal
DINAJPUR UTTAR, 2015-16,Rabi       ,46687,112268,2.404695097,Wheat,West Bengal
DINAJPUR UTTAR, 2016-17,Rabi       ,44561,105861,2.375642378,Wheat,West Bengal
DINAJPUR UTTAR, 2017-18,Rabi       ,19854,57501,2.896192203,Wheat,West Bengal
DINAJPUR UTTAR, 2018-19,Rabi       ,15147,39534,2.610021786,Wheat,West Bengal
DINAJPUR UTTAR, 2019-20,Rabi       ,21776,49122,2.255786187,Wheat,West Bengal
HOOGHLY, 1997-98,Rabi       ,1478,2170,1.468200271,Wheat,West Bengal
HOOGHLY, 1998-99,Rabi       ,547,970,1.773308958,Wheat,West Bengal
HOOGHLY, 1999-00,Rabi       ,785,1461,1.861146497,Wheat,West Bengal
HOOGHLY, 2000-01,Rabi       ,1567,3690,2.354818124,Wheat,West Bengal
HOOGHLY, 2001-02,Rabi       ,1128,2311,2.048758865,Wheat,West Bengal
HOOGHLY, 2002-03,Rabi       ,538,781,1.451672862,Wheat,West Bengal
HOOGHLY, 2003-04,Rabi       ,483,1177,2.436853002,Wheat,West Bengal
HOOGHLY, 2004-05,Rabi       ,342,780,2.280701754,Wheat,West Bengal
HOOGHLY, 2005-06,Rabi       ,331,660,1.993957704,Wheat,West Bengal
HOOGHLY, 2006-07,Rabi       ,1238,2661,2.149434572,Wheat,West Bengal
HOOGHLY, 2007-08,Rabi       ,376,822,2.186170213,Wheat,West Bengal
HOOGHLY, 2008-09,Rabi       ,1548,3592,2.320413437,Wheat,West Bengal
HOOGHLY, 2009-10,Rabi       ,371,938,2.528301887,Wheat,West Bengal
HOOGHLY, 2010-11,Rabi       ,343,911,2.655976676,Wheat,West Bengal
HOOGHLY, 2011-12,Rabi       ,158,381,2.411392405,Wheat,West Bengal
HOOGHLY, 2012-13,Rabi       ,99,252,2.545454545,Wheat,West Bengal
HOOGHLY, 2013-14,Rabi       ,83,189,2.277108434,Wheat,West Bengal
HOOGHLY, 2014-15,Rabi       ,203,493,2.428571429,Wheat,West Bengal
HOOGHLY, 2015-16,Rabi       ,5,11,2.2,Wheat,West Bengal
HOOGHLY, 2016-17,Rabi       ,120,324,2.7,Wheat,West Bengal
HOOGHLY, 2017-18,Rabi       ,463,1119,2.416846652,Wheat,West Bengal
HOOGHLY, 2018-19,Rabi       ,164,496,3.024390244,Wheat,West Bengal
HOOGHLY, 2019-20,Rabi       ,50,155,3.1,Wheat,West Bengal
HOWRAH, 1997-98,Rabi       ,755,630,0.834437086,Wheat,West Bengal
HOWRAH, 1998-99,Rabi       ,538,580,1.078066914,Wheat,West Bengal
HOWRAH, 1999-00,Rabi       ,582,642,1.103092784,Wheat,West Bengal
HOWRAH, 2000-01,Rabi       ,994,2120,2.132796781,Wheat,West Bengal
HOWRAH, 2001-02,Rabi       ,466,826,1.772532189,Wheat,West Bengal
HOWRAH, 2002-03,Rabi       ,296,434,1.466216216,Wheat,West Bengal
HOWRAH, 2003-04,Rabi       ,370,911,2.462162162,Wheat,West Bengal
HOWRAH, 2004-05,Rabi       ,444,1039,2.34009009,Wheat,West Bengal
HOWRAH, 2005-06,Rabi       ,164,266,1.62195122,Wheat,West Bengal
HOWRAH, 2006-07,Rabi       ,450,698,1.551111111,Wheat,West Bengal
HOWRAH, 2007-08,Rabi       ,495,1106,2.234343434,Wheat,West Bengal
HOWRAH, 2008-09,Rabi       ,143,224,1.566433566,Wheat,West Bengal
HOWRAH, 2010-11,Rabi       ,248,506,2.040322581,Wheat,West Bengal
HOWRAH, 2011-12,Rabi       ,91,108,1.186813187,Wheat,West Bengal
HOWRAH, 2012-13,Rabi       ,99,278,2.808080808,Wheat,West Bengal
HOWRAH, 2013-14,Rabi       ,82,198,2.414634146,Wheat,West Bengal
HOWRAH, 2014-15,Rabi       ,106,276,2.603773585,Wheat,West Bengal
HOWRAH, 2015-16,Rabi       ,93,127,1.365591398,Wheat,West Bengal
HOWRAH, 2016-17,Rabi       ,207,417,2.014492754,Wheat,West Bengal
HOWRAH, 2017-18,Rabi       ,163,281,1.72392638,Wheat,West Bengal
HOWRAH, 2018-19,Rabi       ,103,165,1.601941748,Wheat,West Bengal
HOWRAH, 2019-20,Rabi       ,118,319,2.703389831,Wheat,West Bengal
JALPAIGURI, 1997-98,Rabi       ,23335,40370,1.730019284,Wheat,West Bengal
JALPAIGURI, 1998-99,Rabi       ,25540,38910,1.523492561,Wheat,West Bengal
JALPAIGURI, 1999-00,Rabi       ,25253,51873,2.054132182,Wheat,West Bengal
JALPAIGURI, 2000-01,Rabi       ,26590,47030,1.768710041,Wheat,West Bengal
JALPAIGURI, 2001-02,Rabi       ,26652,47069,1.766058832,Wheat,West Bengal
JALPAIGURI, 2002-03,Rabi       ,19612,38961,1.986589843,Wheat,West Bengal
JALPAIGURI, 2003-04,Rabi       ,21049,36439,1.731151124,Wheat,West Bengal
JALPAIGURI, 2004-05,Rabi       ,20121,42506,2.112519258,Wheat,West Bengal
JALPAIGURI, 2005-06,Rabi       ,18461,31817,1.723471101,Wheat,West Bengal
JALPAIGURI, 2006-07,Rabi       ,16112,33116,2.055362463,Wheat,West Bengal
JALPAIGURI, 2007-08,Rabi       ,16811,39160,2.329427161,Wheat,West Bengal
JALPAIGURI, 2008-09,Rabi       ,15887,33136,2.085730471,Wheat,West Bengal
JALPAIGURI, 2009-10,Rabi       ,15992,36282,2.26875938,Wheat,West Bengal
JALPAIGURI, 2010-11,Rabi       ,18045,41523,2.301080632,Wheat,West Bengal
JALPAIGURI, 2011-12,Rabi       ,17138,42711,2.492181118,Wheat,West Bengal
JALPAIGURI, 2012-13,Rabi       ,17414,38889,2.23320317,Wheat,West Bengal
JALPAIGURI, 2013-14,Rabi       ,17241,39902,2.314366916,Wheat,West Bengal
JALPAIGURI, 2014-15,Rabi       ,16823,37758,2.244427272,Wheat,West Bengal
JALPAIGURI, 2015-16,Rabi       ,12512,29211,2.334638747,Wheat,West Bengal
JALPAIGURI, 2016-17,Rabi       ,9435,15743,1.668574457,Wheat,West Bengal
JALPAIGURI, 2017-18,Rabi       ,7594,29240,3.850408217,Wheat,West Bengal
JALPAIGURI, 2018-19,Rabi       ,6705,12451,1.856972409,Wheat,West Bengal
JALPAIGURI, 2019-20,Rabi       ,1923,5205,2.706708268,Wheat,West Bengal
"JHARGRAM
", 2016-17,Rabi       ,1369,3165,2.311906501,Wheat,West Bengal
"JHARGRAM
", 2017-18,Rabi       ,84,206,2.452380952,Wheat,West Bengal
"JHARGRAM
", 2018-19,Rabi       ,726,2043,2.814049587,Wheat,West Bengal
"JHARGRAM
", 2019-20,Rabi       ,853,1580,1.852286049,Wheat,West Bengal
"KALIMPONG
", 2016-17,Rabi       ,211,372,1.763033175,Wheat,West Bengal
"KALIMPONG
", 2017-18,Rabi       ,216,650,3.009259259,Wheat,West Bengal
"KALIMPONG
", 2018-19,Rabi       ,137,254,1.854014599,Wheat,West Bengal
"KALIMPONG
", 2019-20,Rabi       ,164,444,2.707317073,Wheat,West Bengal
MALDAH, 1997-98,Rabi       ,47947,123880,2.583686153,Wheat,West Bengal
MALDAH, 1998-99,Rabi       ,46334,109960,2.373203263,Wheat,West Bengal
MALDAH, 1999-00,Rabi       ,47850,116605,2.436886102,Wheat,West Bengal
MALDAH, 2000-01,Rabi       ,49413,124050,2.510472952,Wheat,West Bengal
MALDAH, 2001-02,Rabi       ,49339,129101,2.616611605,Wheat,West Bengal
MALDAH, 2002-03,Rabi       ,48275,125150,2.592439151,Wheat,West Bengal
MALDAH, 2003-04,Rabi       ,55094,133947,2.431244782,Wheat,West Bengal
MALDAH, 2004-05,Rabi       ,54109,131994,2.43940934,Wheat,West Bengal
MALDAH, 2005-06,Rabi       ,45860,101825,2.220344527,Wheat,West Bengal
MALDAH, 2006-07,Rabi       ,42881,111104,2.590984352,Wheat,West Bengal
MALDAH, 2007-08,Rabi       ,46879,137920,2.942042279,Wheat,West Bengal
MALDAH, 2008-09,Rabi       ,44366,119949,2.703624397,Wheat,West Bengal
MALDAH, 2009-10,Rabi       ,44059,129445,2.937992238,Wheat,West Bengal
MALDAH, 2010-11,Rabi       ,47566,143989,3.027141235,Wheat,West Bengal
MALDAH, 2011-12,Rabi       ,43517,131848,3.029804444,Wheat,West Bengal
MALDAH, 2012-13,Rabi       ,44953,125127,2.783507219,Wheat,West Bengal
MALDAH, 2013-14,Rabi       ,44731,131682,2.943864434,Wheat,West Bengal
MALDAH, 2014-15,Rabi       ,44401,125945,2.836535213,Wheat,West Bengal
MALDAH, 2015-16,Rabi       ,50641,142294,2.809857625,Wheat,West Bengal
MALDAH, 2016-17,Rabi       ,47239,145980,3.090243231,Wheat,West Bengal
MALDAH, 2017-18,Rabi       ,9684,31463,3.248967369,Wheat,West Bengal
MALDAH, 2018-19,Rabi       ,10697,37404,3.496681313,Wheat,West Bengal
MALDAH, 2019-20,Rabi       ,16174,41872,2.588846297,Wheat,West Bengal
MEDINIPUR EAST, 1997-98,Rabi       ,450,970,2.155555556,Wheat,West Bengal
MEDINIPUR EAST, 1998-99,Rabi       ,486,1060,2.181069959,Wheat,West Bengal
MEDINIPUR EAST, 1999-00,Rabi       ,562,1103,1.962633452,Wheat,West Bengal
MEDINIPUR EAST, 2000-01,Rabi       ,702,1830,2.606837607,Wheat,West Bengal
MEDINIPUR EAST, 2001-02,Rabi       ,630,1215,1.928571429,Wheat,West Bengal
MEDINIPUR EAST, 2002-03,Rabi       ,20,44,2.2,Wheat,West Bengal
MEDINIPUR EAST, 2003-04,Rabi       ,124,282,2.274193548,Wheat,West Bengal
MEDINIPUR EAST, 2004-05,Rabi       ,504,1108,2.198412698,Wheat,West Bengal
MEDINIPUR EAST, 2005-06,Rabi       ,506,1081,2.136363636,Wheat,West Bengal
MEDINIPUR EAST, 2006-07,Rabi       ,523,1215,2.323135755,Wheat,West Bengal
MEDINIPUR EAST, 2007-08,Rabi       ,529,1375,2.599243856,Wheat,West Bengal
MEDINIPUR EAST, 2008-09,Rabi       ,521,1267,2.431861804,Wheat,West Bengal
MEDINIPUR EAST, 2009-10,Rabi       ,492,1205,2.449186992,Wheat,West Bengal
MEDINIPUR EAST, 2010-11,Rabi       ,565,1452,2.569911504,Wheat,West Bengal
MEDINIPUR EAST, 2011-12,Rabi       ,489,1189,2.431492843,Wheat,West Bengal
MEDINIPUR EAST, 2012-13,Rabi       ,514,1318,2.564202335,Wheat,West Bengal
MEDINIPUR EAST, 2013-14,Rabi       ,509,1336,2.62475442,Wheat,West Bengal
MEDINIPUR EAST, 2014-15,Rabi       ,524,1444,2.755725191,Wheat,West Bengal
MEDINIPUR EAST, 2015-16,Rabi       ,450,1123,2.495555556,Wheat,West Bengal
MEDINIPUR EAST, 2016-17,Rabi       ,502,1161,2.312749004,Wheat,West Bengal
MEDINIPUR EAST, 2017-18,Rabi       ,5,12,2.4,Wheat,West Bengal
MEDINIPUR EAST, 2018-19,Rabi       ,237,662,2.793248945,Wheat,West Bengal
MEDINIPUR WEST, 1997-98,Rabi       ,15088,27580,1.827942736,Wheat,West Bengal
MEDINIPUR WEST, 1998-99,Rabi       ,14824,27980,1.887479763,Wheat,West Bengal
MEDINIPUR WEST, 1999-00,Rabi       ,9330,17220,1.845659164,Wheat,West Bengal
MEDINIPUR WEST, 2000-01,Rabi       ,12865,29320,2.279051691,Wheat,West Bengal
MEDINIPUR WEST, 2001-02,Rabi       ,16395,33869,2.065812748,Wheat,West Bengal
MEDINIPUR WEST, 2002-03,Rabi       ,11347,17402,1.533621221,Wheat,West Bengal
MEDINIPUR WEST, 2003-04,Rabi       ,12133,22125,1.823539108,Wheat,West Bengal
MEDINIPUR WEST, 2004-05,Rabi       ,11463,24123,2.104422926,Wheat,West Bengal
MEDINIPUR WEST, 2005-06,Rabi       ,12071,21026,1.741860658,Wheat,West Bengal
MEDINIPUR WEST, 2006-07,Rabi       ,7122,15259,2.142516147,Wheat,West Bengal
MEDINIPUR WEST, 2007-08,Rabi       ,6539,16603,2.539073253,Wheat,West Bengal
MEDINIPUR WEST, 2008-09,Rabi       ,2363,4551,1.9259416,Wheat,West Bengal
MEDINIPUR WEST, 2009-10,Rabi       ,6463,12477,1.930527619,Wheat,West Bengal
MEDINIPUR WEST, 2010-11,Rabi       ,4740,11345,2.393459916,Wheat,West Bengal
MEDINIPUR WEST, 2011-12,Rabi       ,4741,9373,1.97700907,Wheat,West Bengal
MEDINIPUR WEST, 2012-13,Rabi       ,5877,11054,1.880891611,Wheat,West Bengal
MEDINIPUR WEST, 2013-14,Rabi       ,4607,10865,2.358367701,Wheat,West Bengal
MEDINIPUR WEST, 2014-15,Rabi       ,5769,12259,2.124978332,Wheat,West Bengal
MEDINIPUR WEST, 2015-16,Rabi       ,3751,6913,1.842975207,Wheat,West Bengal
MEDINIPUR WEST, 2016-17,Rabi       ,3508,6508,1.855188141,Wheat,West Bengal
MEDINIPUR WEST, 2017-18,Rabi       ,180,486,2.7,Wheat,West Bengal
MEDINIPUR WEST, 2018-19,Rabi       ,3670,10253,2.79373297,Wheat,West Bengal
MEDINIPUR WEST, 2019-20,Rabi       ,1464,2711,1.851775956,Wheat,West Bengal
MURSHIDABAD, 1997-98,Rabi       ,122714,281760,2.296070538,Wheat,West Bengal
MURSHIDABAD, 1998-99,Rabi       ,122450,279700,2.284197632,Wheat,West Bengal
