district,year,season,area,production,yield,crop,mean_temperature,mean_relative_humidity,max_temperature,soil_temperature,min_temperature,soil_noisture,wind_speed,rain_sum,orthids,udupts/udalfs,ustalf/ustolls,inceptisols
darjeeling,2007-01-01,Monsoon,2645.0,28265.0,10.68620037807183,Jute,16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,16.0,13.0,0.8125,Khesari,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,96.0,21.0,0.21875,Linseed,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Monsoon,14895.0,37547.0,2.520778784827123,Maize,16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,85.0,128.0,1.505882352941176,Maize,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Summer,305.0,512.0,1.678688524590164,Maize,14.883516483516482,86.00641025641026,19.03296703296703,15.39217032967033,11.56153846153846,0.4057142857142857,6.735164835164835,10.734065934065937,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,19.0,14.0,0.7368421052631579,Masoor,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Monsoon,34.0,24.0,0.7058823529411765,Moong(Green Gram),16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,14.0,11.0,0.7857142857142857,Moong(Green Gram),8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Summer,128.0,60.0,0.46875,Moong(Green Gram),14.883516483516482,86.00641025641026,19.03296703296703,15.39217032967033,11.56153846153846,0.4057142857142857,6.735164835164835,10.734065934065937,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Monsoon,80.0,50.0,0.625,Niger seed,16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,9.0,7.0,0.7777777777777778,Peas & beans (Pulses),8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Whole Year,7174.0,109189.0,15.22010036241985,Potato,12.002944338270424,84.79102486684009,15.93473330413548,12.652865448762189,8.910940170940169,0.3796648007965263,5.968815363380581,9.55060585549716,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Monsoon,11275.0,13516.0,1.198758314855876,Ragi,16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,221.0,74.0,0.334841628959276,Rapeseed &Mustard,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Autumn,3818.0,6193.0,1.622053431115767,Rice,12.094565217391304,85.36050724637681,15.916666666666671,12.8725845410628,9.254347826086953,0.3718235205314009,5.648550724637682,9.32572463768116,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Summer,1498.0,3659.0,2.442590120160214,Rice,14.883516483516482,86.00641025641026,19.03296703296703,15.39217032967033,11.56153846153846,0.4057142857142857,6.735164835164835,10.734065934065937,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,26905.0,49572.0,1.842482809886638,Rice,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,5.0,7.0,1.4,Safflower,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Autumn,17.0,8.0,0.4705882352941176,Sesamum,12.094565217391304,85.36050724637681,15.916666666666671,12.8725845410628,9.254347826086953,0.3718235205314009,5.648550724637682,9.32572463768116,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Summer,99.0,30.0,0.303030303030303,Sesamum,14.883516483516482,86.00641025641026,19.03296703296703,15.39217032967033,11.56153846153846,0.4057142857142857,6.735164835164835,10.734065934065937,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,10.0,6.0,0.6,Sesamum,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,520.0,830.0,1.596153846153846,Small millets,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Monsoon,480.0,288.0,0.6,Soyabean,16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Whole Year,19.0,2306.0,121.3684210526316,Sugarcane,12.002944338270424,84.79102486684009,15.93473330413548,12.652865448762189,8.910940170940169,0.3796648007965263,5.968815363380581,9.55060585549716,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Whole Year,150.0,230.0,1.533333333333333,Turmeric,12.002944338270424,84.79102486684009,15.93473330413548,12.652865448762189,8.910940170940169,0.3796648007965263,5.968815363380581,9.55060585549716,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Monsoon,211.0,177.0,0.8388625592417062,Urad,16.17282608695652,92.47644927536231,18.81304347826088,16.646014492753622,14.436956521739123,0.4150701992753622,5.445652173913044,21.670652173913048,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,218.0,114.0,0.5229357798165137,Urad,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2007-01-01,Winter,2186.0,3856.0,1.763952424519671,Wheat,8.477717391304349,80.34061996779388,12.946461352657009,9.286638486312398,4.822632850241545,0.3489373590982286,5.847222222222223,2.8988526570048307,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,294.0,540.0,1.836734693877551,Arecanut,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,3.0,2.0,0.6666666666666666,Arhar/Tur,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,245.0,704.0,2.873469387755102,Cardamom,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,155.0,2480000.0,16000.0,Coconut,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,529.0,557.0,1.052930056710775,Dry chillies,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,2102.0,6774.0,3.222645099904852,Ginger,15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,1.0,1.0,1.0,Groundnut,15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,23.0,35.0,1.521739130434783,Groundnut,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Summer,17.0,21.0,1.235294117647059,Groundnut,14.16373626373626,88.69184981684981,18.1978021978022,14.650320512820514,11.008791208791209,0.4175260989010989,6.682417582417584,12.716483516483516,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,2.0,1.0,0.5,Horse-gram,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,2923.0,33879.0,11.59048922340062,Jute,15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,3.0,2.0,0.6666666666666666,Khesari,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,86.0,15.0,0.1744186046511628,Linseed,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Autumn,15365.0,42259.0,2.750341685649203,Maize,12.23623188405797,85.83318236714976,16.062681159420286,13.023414855072463,9.446739130434782,0.3521092995169081,5.528260869565218,8.506884057971012,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,85.0,116.0,1.364705882352941,Maize,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Summer,305.0,512.0,1.678688524590164,Maize,14.16373626373626,88.69184981684981,18.1978021978022,14.650320512820514,11.008791208791209,0.4175260989010989,6.682417582417584,12.716483516483516,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,7.0,4.0,0.5714285714285714,Masoor,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,34.0,24.0,0.7058823529411765,Moong(Green Gram),15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,18.0,13.0,0.7222222222222222,Moong(Green Gram),8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Summer,114.0,65.0,0.5701754385964912,Moong(Green Gram),14.16373626373626,88.69184981684981,18.1978021978022,14.650320512820514,11.008791208791209,0.4175260989010989,6.682417582417584,12.716483516483516,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,73.0,43.0,0.589041095890411,Niger seed,15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,21.0,12.0,0.5714285714285714,Peas & beans (Pulses),8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,7318.0,123995.0,16.94383711396556,Potato,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Autumn,11275.0,13516.0,1.198758314855876,Ragi,12.23623188405797,85.83318236714976,16.062681159420286,13.023414855072463,9.446739130434782,0.3521092995169081,5.528260869565218,8.506884057971012,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,220.0,119.0,0.5409090909090909,Rapeseed &Mustard,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Autumn,3615.0,5904.0,1.633195020746888,Rice,12.23623188405797,85.83318236714976,16.062681159420286,13.023414855072463,9.446739130434782,0.3521092995169081,5.528260869565218,8.506884057971012,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Summer,1526.0,3204.0,2.099606815203146,Rice,14.16373626373626,88.69184981684981,18.1978021978022,14.650320512820514,11.008791208791209,0.4175260989010989,6.682417582417584,12.716483516483516,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,27318.0,59556.0,2.180101032286405,Rice,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,5.0,5.0,1.0,Safflower,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Autumn,15.0,7.0,0.4666666666666667,Sesamum,12.23623188405797,85.83318236714976,16.062681159420286,13.023414855072463,9.446739130434782,0.3521092995169081,5.528260869565218,8.506884057971012,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Summer,114.0,75.0,0.6578947368421053,Sesamum,14.16373626373626,88.69184981684981,18.1978021978022,14.650320512820514,11.008791208791209,0.4175260989010989,6.682417582417584,12.716483516483516,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,15.0,9.0,0.6,Sesamum,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,520.0,830.0,1.596153846153846,Small millets,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,480.0,288.0,0.6,Soyabean,15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,8.0,849.0,106.125,Sugarcane,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Whole Year,155.0,245.0,1.580645161290323,Turmeric,11.868293119923552,85.64318437450231,15.85218287147635,12.553009038063388,8.82597646918299,0.3716387524386845,6.053260869565218,9.82214823220258,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Monsoon,228.0,136.0,0.5964912280701754,Urad,15.973913043478255,93.26222826086956,18.82282608695652,16.480842391304346,14.14891304347826,0.4192436594202899,5.441304347826088,21.95543478260869,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,218.0,114.0,0.5229357798165137,Urad,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2008-01-01,Winter,2030.0,2783.0,1.370935960591133,Wheat,8.667761586239848,80.30932971014494,13.19405160057334,9.54043662406434,5.073100812231248,0.3248926257166746,6.0446607740086,2.308337314859054,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,31.0,20.0,0.6451612903225806,Arhar/Tur,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,23.0,44.0,1.91304347826087,Barley,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,2.874,0.704,0.2449547668754349,Cardamom,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,165.0,2910300.0,17638.18181818182,Coconut,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,372.0,315.0,0.8467741935483871,Dry chillies,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,2034.0,6197.0,3.046705998033432,Ginger,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,20.0,28.0,1.4,Groundnut,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,2425.0,27368.0,11.28577319587629,Jute,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,14.0,7.0,0.5,Khesari,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,121.0,29.0,0.2396694214876033,Linseed,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,14517.0,41950.0,2.889715505958531,Maize,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,28.0,16.0,0.5714285714285714,Masoor,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,50.0,23.0,0.46,Moong(Green Gram),15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,26.0,18.0,0.6923076923076923,Moong(Green Gram),8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Summer,128.0,31.0,0.2421875,Moong(Green Gram),14.17802197802198,88.28021978021978,17.88901098901099,14.735897435897437,11.256043956043955,0.412415293040293,6.423076923076922,12.587912087912088,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,44.0,62.0,1.409090909090909,Niger seed,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,899.0,575.0,0.639599555061179,Peas & beans (Pulses),8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,6709.0,98099.0,14.62200029810702,Potato,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,11305.0,13532.0,1.196992481203007,Ragi,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,85.0,23.0,0.2705882352941176,Rapeseed &Mustard,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Autumn,4891.0,1581.0,0.323246779799632,Rice,11.309420289855073,84.78592995169083,15.213405797101448,12.125105676328502,8.382246376811594,0.3677543780193236,5.572463768115942,7.891666666666667,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Summer,1177.0,2248.0,1.909940526762957,Rice,14.17802197802198,88.28021978021978,17.88901098901099,14.735897435897437,11.256043956043955,0.412415293040293,6.423076923076922,12.587912087912088,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,28878.0,44083.0,1.526525382644228,Rice,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,151.0,80.0,0.5298013245033113,Sesamum,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,150.0,75.0,0.5,Small millets,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,520.0,830.0,1.596153846153846,Small millets,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,485.0,279.0,0.5752577319587628,Soyabean,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Whole Year,140.0,149.0,1.064285714285714,Turmeric,11.622846989966556,85.5983735467431,15.510185738174869,12.289161167184265,8.62719182990922,0.3827481087752826,5.948020186335404,9.116555183946488,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Monsoon,260.0,175.0,0.6730769230769231,Urad,15.839130434782613,92.6929347826087,18.544565217391305,16.365353260869565,14.057608695652174,0.4157803442028985,5.523913043478262,17.672826086956523,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,225.0,119.0,0.5288888888888889,Urad,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2004-01-01,Winter,2255.0,3725.0,1.651884700665188,Wheat,8.237117773530816,80.710169812072,12.80358337314859,9.02769698598503,4.597557333970377,0.3513983989289695,5.922545389393216,3.1027412804586723,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,3.0,3.0,1.0,Arhar/Tur,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Whole Year,153.0,2450000.0,16013.07189542484,Coconut,12.49135033444816,84.52443398740952,16.352822569942138,13.182087784900284,9.492848582576844,0.3673658728776255,6.145830745341615,8.742354607952436,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Autumn,1.0,1.0,1.0,Groundnut,12.339130434782607,86.67693236714975,15.842391304347826,13.19085144927536,9.771739130434783,0.3563748490338164,5.776086956521739,8.204347826086957,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,613.0,900.0,1.468189233278956,Groundnut,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Summer,13.0,15.0,1.153846153846154,Groundnut,14.676923076923076,85.12133699633699,18.71648351648352,15.173397435897437,11.354945054945054,0.408540293040293,6.585714285714286,11.115384615384617,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,2.0,1.0,0.5,Horse-gram,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Monsoon,2980.0,36852.0,12.36644295302013,Jute,16.419565217391302,92.6766304347826,19.24021739130435,16.910778985507246,14.604347826086958,0.4173709239130435,5.38695652173913,18.823913043478264,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,4.0,4.0,1.0,Khesari,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,88.0,14.0,0.1590909090909091,Linseed,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Autumn,15398.0,38232.0,2.482919859722042,Maize,12.339130434782607,86.67693236714975,15.842391304347826,13.19085144927536,9.771739130434783,0.3563748490338164,5.776086956521739,8.204347826086957,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,50.0,130.0,2.6,Maize,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Summer,395.0,1244.0,3.149367088607595,Maize,14.676923076923076,85.12133699633699,18.71648351648352,15.173397435897437,11.354945054945054,0.408540293040293,6.585714285714286,11.115384615384617,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,11.0,8.0,0.7272727272727273,Masoor,9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Monsoon,39.0,24.0,0.6153846153846154,Moong(Green Gram),16.419565217391302,92.6766304347826,19.24021739130435,16.910778985507246,14.604347826086958,0.4173709239130435,5.38695652173913,18.823913043478264,0.0,0.0,0.0,100.0
darjeeling,2009-01-01,Winter,17.0,13.0,0.7647058823529411,Moong(Green Gram),9.434456521739133,80.14988425925927,13.72729468599034,10.322087359098228,6.0060507246376815,0.3217761372785829,6.305326086956523,2.51506038647343,0.0,0.0,0.0,100.0
