year,mean_temperature_2m_max (Â°C)_quarter1,mean_temperature_2m_max (Â°C)_quarter2,mean_temperature_2m_max (Â°C)_quarter3,mean_temperature_2m_max (Â°C)_quarter4,mean_temperature_2m_min (Â°C)_quarter1,mean_temperature_2m_min (Â°C)_quarter2,mean_temperature_2m_min (Â°C)_quarter3,mean_temperature_2m_min (Â°C)_quarter4,mean_temperature_2m_mean (Â°C)_quarter1,mean_temperature_2m_mean (Â°C)_quarter2,mean_temperature_2m_mean (Â°C)_quarter3,mean_temperature_2m_mean (Â°C)_quarter4,mean_rain_sum (mm)_quarter1,mean_rain_sum (mm)_quarter2,mean_rain_sum (mm)_quarter3,mean_rain_sum (mm)_quarter4,mean_wind_speed_10m_max (km/h)_quarter1,mean_wind_speed_10m_max (km/h)_quarter2,mean_wind_speed_10m_max (km/h)_quarter3,mean_wind_speed_10m_max (km/h)_quarter4,mean_relative_humidity_2m (%)_quarter1,mean_relative_humidity_2m (%)_quarter2,mean_relative_humidity_2m (%)_quarter3,mean_relative_humidity_2m (%)_quarter4,mean_soil_temperature_0_to_7cm (Â°C)_quarter1,mean_soil_temperature_0_to_7cm (Â°C)_quarter2,mean_soil_temperature_0_to_7cm (Â°C)_quarter3,mean_soil_temperature_0_to_7cm (Â°C)_quarter4,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter1,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter2,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter3,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter4,district
2006,30.58,33.82087912087912,30.888043478260872,28.89782608695652,17.714444444444442,26.23406593406593,25.747826086956525,19.47717391304348,23.90111111111111,29.447252747252744,27.76739130434783,23.90978260869565,0.0344444444444444,5.269230769230768,9.640217391304349,0.6619565217391303,11.155555555555557,15.0989010989011,15.407608695652172,8.93695652173913,61.0537037037037,77.74679487179488,86.38088768115942,73.73097826086956,26.19648148148148,31.46245421245421,28.75720108695652,25.372463768115946,0.1436810185185185,0.2838919413919414,0.4018247282608695,0.2225335144927536,howrah
2007,28.39444444444445,34.676923076923075,30.870652173913047,27.97065217391304,16.689999999999998,26.4934065934066,25.864130434782613,18.78260869565218,22.343333333333334,29.98241758241758,27.791304347826088,23.070652173913043,1.0111111111111108,4.0285714285714285,13.26195652173913,2.032608695652174,10.733333333333333,16.41318681318681,14.766304347826088,9.996739130434785,67.77962962962962,75.37362637362638,87.35914855072464,76.10914855072464,24.342453703703704,32.0157967032967,28.69094202898551,24.09492753623189,0.1841671296296296,0.2563360805860806,0.4049633152173913,0.2781480978260869,howrah
2008,27.9978021978022,34.210989010989,30.719565217391303,28.458695652173915,16.89230769230769,26.04725274725275,25.68478260869565,19.096739130434784,22.10439560439561,29.55934065934066,27.60108695652174,23.67065217391304,1.5417582417582418,5.385714285714286,10.929347826086955,1.7130434782608692,11.382417582417585,15.216483516483514,14.258695652173914,9.56304347826087,70.1996336996337,76.41254578754578,87.5919384057971,75.70923913043478,23.468727106227107,31.570833333333333,28.51358695652174,24.72346014492753,0.2223974358974359,0.2651158424908425,0.4081086956521739,0.2416847826086956,howrah
2009,30.50333333333333,35.917582417582416,31.10217391304348,28.882608695652173,18.246666666666663,26.790109890109893,26.082608695652173,18.65543478260869,24.113333333333337,30.72967032967032,28.04782608695652,23.51195652173913,0.1522222222222222,2.9703296703296704,9.430434782608698,1.6054347826086954,10.622222222222222,17.55054945054945,14.629347826086953,9.784782608695652,65.51296296296296,71.67307692307692,86.74230072463769,71.64039855072464,26.48875,33.10247252747253,29.08514492753623,24.88917572463768,0.1466925925925926,0.2155499084249084,0.3993990036231884,0.2147151268115942,howrah
2010,30.57888888888889,35.8967032967033,31.280434782608697,28.38586956521739,18.21222222222222,27.734065934065946,26.10978260869565,19.82608695652174,24.00555555555556,31.013186813186817,28.16847826086957,23.869565217391308,0.2133333333333333,3.745054945054946,6.944565217391304,1.7804347826086957,12.23222222222222,19.247252747252748,14.57391304347826,9.942391304347826,64.63564814814815,74.65796703296704,85.55932971014492,75.5384963768116,26.350092592592592,33.30091575091576,29.30280797101449,24.903804347826085,0.1525999999999999,0.2290595238095238,0.3962391304347826,0.255435688405797,howrah
2011,29.535555555555547,34.17362637362636,30.22065217391304,28.745652173913044,17.03888888888889,26.272527472527475,25.621739130434783,19.317391304347822,22.994444444444444,29.563736263736267,27.518478260869564,23.76304347826086,0.1555555555555555,7.670329670329669,11.653260869565216,0.3923913043478261,12.634444444444446,15.047252747252749,14.089130434782607,8.860869565217392,62.13194444444444,76.25549450549451,87.27355072463769,72.61367753623189,25.17615740740741,31.528937728937727,28.34302536231884,25.48129528985508,0.1472319444444444,0.2645961538461538,0.3982459239130435,0.1917830615942029,howrah
2012,29.04725274725275,36.14505494505495,30.88586956521739,27.43152173913044,17.534065934065932,27.217582417582413,25.813043478260862,18.011956521739133,22.95384615384616,30.915384615384617,27.839130434782607,22.404347826086955,0.5736263736263737,2.5120879120879125,8.706521739130435,1.95,11.232967032967032,17.504395604395604,14.056521739130435,10.275,65.88095238095238,72.11309523809524,86.07019927536231,76.58152173913044,25.09326923076923,33.15009157509158,28.93473731884057,23.313813405797102,0.175929945054945,0.2244922161172161,0.3973582427536232,0.2799596920289854,howrah
2013,29.00666666666667,34.18021978021978,30.76195652173913,27.60217391304348,16.421111111111113,26.25714285714286,25.68369565217392,18.445652173913047,22.47222222222222,29.54615384615385,27.720652173913045,22.719565217391303,0.1788888888888889,3.4967032967032967,9.006521739130434,4.427173913043478,11.489999999999998,17.33186813186813,13.285869565217393,10.647826086956522,63.696296296296296,75.77152014652015,86.30253623188406,75.0475543478261,24.497453703703705,31.4720695970696,28.7870018115942,23.85480072463768,0.154074074074074,0.2488521062271062,0.392341938405797,0.257391304347826,howrah
2014,28.06555555555555,36.03626373626374,31.026086956521745,28.26413043478261,16.211111111111112,26.909890109890107,25.897826086956524,18.648913043478263,22.01333333333333,30.87582417582417,27.9608695652174,23.213043478260868,0.7,4.82087912087912,8.915217391304347,0.6152173913043477,10.954444444444446,15.768131868131867,13.906521739130431,9.459782608695653,66.22916666666667,70.24313186813187,86.1376811594203,72.8600543478261,24.082129629629627,33.288141025641025,28.95855978260869,24.77857789855073,0.1636611111111111,0.2286955128205128,0.3996757246376811,0.2050221920289855,howrah
2015,28.621111111111112,33.81868131868132,31.09782608695652,28.796739130434784,17.32777777777778,26.47032967032968,25.97717391304348,19.968478260869563,22.737777777777776,29.5021978021978,28.00108695652174,24.169565217391305,0.9933333333333332,4.70989010989011,13.690217391304348,0.6652173913043476,11.055555555555555,16.763736263736266,13.781521739130438,9.052173913043475,68.54814814814814,77.67673992673993,86.75452898550725,74.49411231884058,24.76185185185185,31.014606227106224,28.80597826086957,25.47875905797101,0.1915523148148148,0.2779464285714285,0.3989153079710145,0.220106884057971,howrah
2016,29.23296703296704,35.129670329670326,30.579347826086963,28.43804347826088,19.115384615384613,26.91318681318681,25.916304347826085,19.18369565217392,23.86703296703297,30.396703296703297,27.7858695652174,23.527173913043484,1.6582417582417583,4.158241758241758,10.448913043478262,1.326086956521739,10.536263736263734,15.974725274725277,13.901086956521745,10.416304347826088,72.28388278388279,75.25549450549451,87.40579710144928,75.43297101449275,25.705723443223444,32.235347985347985,28.6901268115942,24.660235507246377,0.2002440476190476,0.2831236263736263,0.4034859601449275,0.2497287137681159,howrah
2017,29.02111111111111,34.92307692307692,30.944565217391304,27.64673913043479,17.64,26.98351648351648,26.226086956521737,19.360869565217392,22.908888888888885,30.3,28.169565217391305,23.142391304347825,0.76,4.161538461538462,13.8945652173913,5.56195652173913,13.403333333333336,19.948351648351647,15.498913043478264,11.668478260869565,68.43425925925926,74.81089743589743,86.7427536231884,80.91802536231884,24.48115740740741,32.21414835164835,29.390217391304343,24.27513586956522,0.1875555555555555,0.2467138278388278,0.4087042572463768,0.3294379528985507,howrah
2018,29.221111111111107,33.073626373626375,31.36521739130435,27.969565217391303,16.939999999999998,25.8978021978022,26.07717391304348,18.53152173913044,22.48,28.959340659340658,28.32065217391304,22.957608695652176,0.1688888888888889,7.174725274725273,10.209782608695653,1.951086956521739,12.351111111111113,18.19010989010989,16.345652173913045,10.907608695652174,67.45231481481481,79.58745421245422,86.64809782608695,74.80434782608695,23.48023148148148,30.001739926739926,29.48002717391304,24.15942028985508,0.1789398148148148,0.3319560439560439,0.4050538949275362,0.2722296195652173,howrah
2019,28.508888888888887,34.44615384615385,31.40760869565218,27.76630434782609,16.595555555555556,26.472527472527467,26.277173913043484,19.33043478260869,22.06666666666667,29.8,28.41195652173913,23.23478260869565,1.3722222222222225,3.645054945054945,9.40108695652174,3.7652173913043474,12.75777777777778,19.286813186813188,16.954347826086952,10.338043478260868,68.0949074074074,78.68498168498168,86.19746376811594,81.09646739130434,23.360416666666666,31.088690476190468,29.18423913043478,24.20235507246377,0.202199537037037,0.2781057692307692,0.3874855072463768,0.3099646739130435,howrah
2020,27.967032967032967,32.9934065934066,31.61630434782609,29.03478260869565,16.57582417582418,25.50769230769231,26.469565217391303,19.60326086956521,21.87802197802198,28.687912087912085,28.61304347826087,23.78478260869565,0.6406593406593406,7.257142857142855,11.104347826086956,1.6565217391304348,12.074725274725274,18.327472527472526,16.43804347826087,11.36521739130435,69.42216117216117,80.69642857142857,86.82699275362319,75.79574275362319,23.04711538461538,29.67957875457876,29.305434782608696,24.89080615942029,0.2119267399267399,0.3274510073260073,0.3983718297101449,0.2414528985507246,howrah
2021,30.492222222222225,33.91208791208791,31.080434782608688,27.96630434782609,17.595555555555553,26.13846153846153,26.02934782608696,19.492391304347827,23.46555555555556,29.427472527472524,28.083695652173915,23.30760869565217,0.0677777777777777,5.583516483516484,13.871739130434786,4.106521739130434,11.98111111111111,17.11868131868132,15.807608695652174,10.975,64.52731481481482,77.3882783882784,87.77898550724638,79.6616847826087,24.802407407407404,30.778525641025634,28.71671195652174,24.336231884057973,0.1585087962962963,0.2735686813186813,0.4032943840579709,0.3056503623188406,howrah
2022,28.796666666666663,34.592307692307685,31.321739130434786,28.5891304347826,16.824444444444445,26.51758241758242,25.872826086956515,18.85,22.14333333333333,29.807692307692307,28.117391304347823,23.29891304347826,0.8077777777777778,5.162637362637362,10.108695652173914,1.9467391304347823,13.295555555555556,20.438461538461542,17.207608695652176,11.702173913043476,70.65462962962962,77.37912087912088,85.79574275362319,74.95335144927536,23.414583333333333,31.07971611721612,29.079891304347825,24.2557518115942,0.2065930555555555,0.2755961538461539,0.3885747282608695,0.2560371376811594,howrah
1997,27.92111111111112,33.12747252747253,30.972826086956523,27.707608695652176,16.07,24.876923076923084,25.540217391304346,18.11847826086957,21.71222222222222,28.382417582417585,27.589130434782607,22.690217391304348,1.3633333333333333,5.895604395604396,12.256521739130438,0.6934782608695652,11.434444444444445,14.86373626373626,13.297826086956524,9.266304347826088,67.17129629629629,79.40064102564102,87.9465579710145,73.48958333333333,23.606851851851854,29.748763736263736,28.54302536231884,24.249501811594204,0.1965759259259259,0.3119551282051281,0.4113514492753623,0.2228383152173913,hooghly
1998,26.841111111111115,33.97362637362638,31.136956521739133,28.547826086956523,15.728888888888893,26.11648351648352,25.875000000000004,19.317391304347822,21.13111111111112,29.447252747252744,27.91304347826087,23.472826086956527,1.8277777777777773,4.723076923076922,8.946739130434782,1.6130434782608696,10.728888888888887,15.629670329670327,14.011956521739126,9.803260869565218,70.24953703703704,79.0558608058608,87.28260869565217,76.3600543478261,22.78652777777777,30.57362637362637,28.855389492753623,24.5875,0.2121967592592592,0.3049047619047619,0.3990384963768116,0.2827459239130435,hooghly
1999,29.934444444444445,34.354945054945055,30.647826086956524,28.185869565217395,16.515555555555558,26.19560439560439,25.372826086956525,18.26086956521739,23.00222222222222,29.57032967032968,27.469565217391303,22.881521739130434,0.0022222222222222,4.742857142857143,8.617391304347825,1.458695652173913,11.28,16.435164835164837,13.405434782608696,10.007608695652172,59.519444444444446,76.61034798534799,87.01585144927536,72.79076086956522,25.303564814814813,31.71927655677656,28.46195652173913,24.120833333333334,0.1415624999999999,0.2690897435897436,0.4029972826086956,0.2514941123188405,hooghly
2000,28.01208791208792,33.915384615384625,30.89673913043478,28.23478260869565,16.114285714285714,26.06153846153846,25.35326086956522,17.92391304347826,21.88791208791209,29.412087912087912,27.59239130434782,22.828260869565216,0.6010989010989011,5.478021978021978,8.818478260869565,1.7260869565217392,11.187912087912087,15.653846153846157,13.768478260869568,9.541304347826088,64.70421245421245,78.45421245421245,86.0810688405797,72.6711956521739,23.69766483516484,31.04931318681319,28.59320652173913,24.02866847826087,0.1826758241758241,0.3077591575091575,0.3922717391304348,0.2393102355072464,hooghly
2001,28.81555555555555,33.02527472527473,30.95217391304348,27.74021739130435,15.574444444444442,25.301098901098907,25.40760869565218,18.518478260869564,21.974444444444448,28.570329670329667,27.60760869565218,22.817391304347822,0.4566666666666666,8.515384615384615,7.333695652173914,1.7641304347826088,11.113333333333332,14.765934065934069,13.565217391304348,9.81413043478261,62.14351851851852,79.36355311355311,86.59782608695652,77.81295289855072,24.195092592592594,30.079258241758243,28.56394927536232,23.933061594202897,0.1534675925925926,0.3224766483516483,0.3966920289855072,0.2861182065217391,hooghly
2002,29.243333333333336,33.66813186813187,31.300000000000004,27.869565217391305,16.717777777777776,25.763736263736263,25.655434782608697,17.852173913043476,22.73111111111111,29.019780219780216,27.84891304347826,22.597826086956523,0.5166666666666666,8.976923076923079,8.061956521739129,1.4630434782608694,11.317777777777778,15.73626373626374,13.345652173913043,9.673913043478262,63.61388888888889,79.37042124542124,86.3786231884058,74.85009057971014,24.741527777777776,30.570238095238093,28.791802536231884,23.65942028985508,0.1667768518518518,0.305654304029304,0.4020167572463768,0.2621467391304348,hooghly
2003,27.667777777777783,35.41208791208791,30.84130434782609,27.43152173913043,15.913333333333334,26.39010989010989,25.569565217391304,18.26739130434783,21.48,30.248351648351644,27.62608695652174,22.51195652173913,0.8711111111111111,4.5989010989010985,7.642391304347825,2.46304347826087,11.123333333333331,16.536263736263734,14.027173913043478,9.369565217391305,69.3087962962963,74.16620879120879,86.77853260869566,75.86684782608695,23.412731481481483,32.0768315018315,28.613134057971017,23.729302536231884,0.1852847222222222,0.2505064102564102,0.4039189311594203,0.2798038949275362,hooghly
2004,29.16043956043957,35.23956043956044,30.66195652173913,28.230434782608693,16.54285714285714,26.44945054945055,25.386956521739133,18.28369565217391,22.55274725274725,30.1043956043956,27.40217391304348,23.039130434782606,0.0571428571428571,4.968131868131868,8.382608695652175,1.308695652173913,11.474725274725278,16.16703296703297,14.675,9.522826086956522,63.114010989010985,74.55540293040293,87.1086956521739,70.7961956521739,24.67742673992674,31.950274725274724,28.38509963768116,24.475181159420288,0.152834249084249,0.2733727106227105,0.4059225543478261,0.2118297101449275,hooghly
2005,29.13111111111112,36.082417582417584,31.268478260869564,27.71521739130435,17.528888888888886,26.767032967032964,25.8304347826087,18.010869565217387,23.026666666666664,30.7021978021978,27.95217391304348,22.471739130434784,0.8933333333333334,4.0175824175824175,7.250000000000001,3.9869565217391294,11.838888888888889,16.0032967032967,13.951086956521738,10.204347826086956,66.3949074074074,72.30265567765568,85.9981884057971,73.80978260869566,25.09393518518518,32.94862637362637,29.02400362318841,23.815987318840577,0.1762087962962963,0.2259935897435897,0.4001965579710145,0.2551589673913044,hooghly
2006,30.39333333333333,34.004395604395604,30.984782608695657,28.78043478260869,17.161111111111108,25.9065934065934,25.62717391304348,19.08043478260869,23.59777777777777,29.369230769230768,27.724999999999994,23.6554347826087,0.0322222222222222,5.093406593406595,7.929347826086958,0.4706521739130434,10.965555555555556,14.214285714285714,15.460869565217392,8.679347826086957,59.56944444444444,76.98763736263736,86.21286231884058,73.38632246376811,25.797916666666666,31.29230769230769,28.71603260869565,25.115670289855075,0.1450023148148148,0.2901515567765568,0.3999008152173913,0.2248759057971014,hooghly
2007,28.216666666666665,34.63956043956044,30.94565217391304,27.767391304347825,16.040000000000003,26.151648351648348,25.70326086956522,18.40108695652174,21.956666666666667,29.816483516483512,27.717391304347824,22.756521739130427,0.76,5.8890109890109885,11.751086956521736,2.96304347826087,10.786666666666669,15.749450549450549,14.28804347826087,9.57282608695652,66.14120370370371,75.16529304029304,87.24728260869566,76.30480072463769,23.920694444444443,31.68379120879121,28.60353260869565,23.735914855072465,0.1845444444444444,0.2708443223443223,0.4059121376811594,0.2934913949275362,hooghly
2008,27.761538461538464,34.34725274725275,30.884782608695648,28.30652173913043,16.16923076923077,25.75384615384615,25.545652173913048,18.707608695652176,21.704395604395604,29.47582417582417,27.54673913043478,23.34130434782608,1.4197802197802196,6.125274725274725,10.005434782608695,1.9021739130434785,10.994505494505496,14.510989010989013,13.798913043478258,9.201086956521738,69.52838827838828,75.40613553113553,87.41077898550725,75.73958333333333,22.983150183150183,31.35847069597069,28.494021739130435,24.370561594202897,0.2235613553113553,0.2757875457875458,0.4063632246376811,0.2489732789855072,hooghly
2009,30.15222222222222,36.1032967032967,31.207608695652173,28.75869565217391,17.363333333333333,26.497802197802194,25.96847826086956,18.261956521739133,23.614444444444448,30.72637362637363,28.015217391304343,23.231521739130432,0.1877777777777777,3.152747252747253,9.58695652173913,1.326086956521739,10.494444444444444,16.615384615384617,14.36413043478261,9.57608695652174,64.19259259259259,70.22710622710623,86.45335144927536,71.23822463768116,25.844953703703705,32.94652014652014,29.045289855072465,24.57667572463768,0.1496342592592592,0.2257481684981685,0.396322463768116,0.2161915760869565,hooghly
2010,30.35777777777778,36.2,31.37391304347826,28.173913043478265,17.58888888888889,27.47912087912088,25.983695652173907,19.332608695652176,23.62888888888889,31.04615384615384,28.119565217391308,23.49021739130435,0.3044444444444444,3.9989010989010985,6.372826086956521,1.8923913043478264,12.083333333333334,18.03736263736264,14.35,9.69782608695652,63.86111111111112,73.8040293040293,85.30298913043478,75.89311594202898,25.872129629629622,33.2378663003663,29.24397644927536,24.535054347826083,0.1527412037037037,0.2383402014652015,0.393125,0.2642074275362319,hooghly
2011,29.11777777777778,34.026373626373626,30.343478260869563,28.623913043478257,16.432222222222222,25.88461538461538,25.469565217391303,18.77173913043478,22.50555555555556,29.34505494505495,27.438043478260862,23.426086956521733,0.3944444444444444,6.971428571428572,12.367391304347825,0.2630434782608695,11.995555555555557,14.357142857142858,13.693478260869565,8.792391304347825,62.23194444444445,76.28800366300366,87.21195652173913,72.5901268115942,24.54837962962963,31.12907509157509,28.26050724637681,25.16286231884058,0.1548726851851851,0.2763040293040293,0.3981168478260869,0.1934601449275362,hooghly
2012,28.745054945054942,35.95054945054945,30.948913043478264,27.290217391304346,16.84945054945055,26.87582417582417,25.666304347826088,17.51195652173913,22.54725274725275,30.698901098901104,27.76521739130435,22.09565217391304,0.5406593406593406,3.412087912087912,8.748913043478261,1.542391304347826,10.992307692307692,16.97802197802198,14.123913043478264,9.832608695652176,64.42445054945055,71.89423076923077,86.03215579710145,76.23958333333333,24.58557692307692,32.60815018315019,28.837454710144925,23.093659420289857,0.1794418498168498,0.240827380952381,0.3980724637681159,0.2719660326086956,hooghly
2013,28.573333333333338,33.94725274725275,30.844565217391303,27.44239130434783,15.716666666666669,25.83406593406593,25.517391304347825,18.06086956521739,21.944444444444443,29.25274725274725,27.64130434782608,22.377173913043475,0.2399999999999999,4.354945054945056,8.72717391304348,3.233695652173913,11.086666666666668,16.676923076923075,13.247826086956522,10.490217391304348,64.06712962962963,75.94001831501832,86.28396739130434,75.51675724637681,24.01157407407408,31.01126373626373,28.67717391304348,23.55846920289856,0.1565712962962963,0.2749917582417582,0.3920013586956521,0.2602826086956522,hooghly
2014,27.50888888888889,35.926373626373625,31.1304347826087,28.07934782608696,15.453333333333331,26.51538461538461,25.764130434782604,18.27173913043478,21.365555555555552,30.685714285714287,27.917391304347827,22.897826086956524,0.7733333333333334,4.467032967032967,7.790217391304348,0.6173913043478261,10.64,15.305494505494504,13.714130434782607,9.175,67.04675925925926,69.27930402930403,85.88269927536231,73.07291666666667,23.35032407407408,32.96204212454213,28.89130434782609,24.4536231884058,0.1728212962962962,0.23353663003663,0.3985720108695652,0.2072042572463768,hooghly
2015,28.452222222222225,33.66483516483517,31.0858695652174,28.617391304347827,16.770000000000003,26.107692307692304,25.7858695652174,19.440217391304344,22.386666666666667,29.296703296703296,27.91195652173913,23.77608695652173,1.0755555555555556,6.1923076923076925,11.870652173913042,0.5010869565217392,10.79,15.935164835164832,13.346739130434784,9.08804347826087,67.55,77.87133699633699,86.55661231884058,74.22101449275362,24.470046296296296,30.60695970695971,28.682653985507248,25.18383152173913,0.1868712962962962,0.2973617216117216,0.398174365942029,0.2213704710144927,hooghly
2016,29.1956043956044,35.35824175824176,30.759782608695648,28.27391304347826,18.407692307692308,26.62307692307693,25.775,18.941304347826087,23.545054945054943,30.37362637362638,27.76195652173913,23.31739130434783,1.1593406593406594,4.116483516483516,10.094565217391304,1.1945652173913042,10.514285714285714,15.773626373626374,14.033695652173916,9.909782608695654,69.89285714285714,74.13461538461539,87.1399456521739,75.84827898550725,25.42087912087912,32.12916666666667,28.66530797101449,24.45208333333333,0.1936222527472527,0.2924798534798535,0.401697463768116,0.2548754528985507,hooghly
2017,28.95222222222221,35.13076923076923,31.11847826086957,27.644565217391307,17.38222222222222,26.750549450549443,26.0858695652174,19.41195652173913,22.74777777777778,30.23076923076923,28.125,23.111956521739128,0.9,5.345054945054945,12.545652173913044,5.51086956521739,12.594444444444449,18.17032967032967,14.515217391304343,11.45,67.47546296296296,74.69871794871794,86.83378623188406,80.81748188405797,24.34648148148148,31.90164835164835,29.31480978260869,24.242028985507247,0.1825314814814815,0.2699995421245422,0.4085538949275362,0.3293913043478261,hooghly
2018,28.93222222222223,33.08681318681318,31.3945652173913,28.045652173913048,16.578888888888887,25.602197802197804,25.975,18.43478260869565,22.158888888888885,28.75164835164836,28.30434782608696,22.95978260869565,0.35,6.793406593406594,9.732608695652177,2.244565217391304,11.508888888888889,17.2021978021978,15.651086956521738,10.66195652173913,67.45092592592593,79.78846153846153,86.53260869565217,73.63677536231884,23.161944444444448,29.752289377289376,29.48152173913044,24.22522644927536,0.1879004629629629,0.3401767399267399,0.4052685688405797,0.2486458333333333,hooghly
2019,28.17333333333334,34.36483516483517,31.407608695652176,27.617391304347823,16.465555555555554,26.084615384615383,26.19130434782609,19.253260869565214,21.758888888888887,29.53296703296704,28.375000000000004,23.105434782608693,1.3055555555555554,4.789010989010989,8.44239130434783,3.2369565217391307,12.283333333333331,18.161538461538463,15.980434782608691,10.048913043478262,68.5037037037037,79.46520146520146,86.41983695652173,80.96422101449275,22.97939814814815,30.589880952380955,29.128532608695654,24.084193840579708,0.2081050925925925,0.3299015567765567,0.3936245471014493,0.3051739130434783,hooghly
2020,27.48351648351649,33.04615384615384,31.60978260869565,28.893478260869568,16.229670329670327,25.269230769230763,26.35434782608696,19.515217391304347,21.410989010989013,28.59230769230769,28.555434782608696,23.680434782608696,0.6450549450549451,8.556043956043956,10.456521739130435,1.216304347826087,11.66153846153846,17.67032967032967,15.526086956521738,10.927173913043475,70.35302197802197,79.99221611721612,87.17572463768116,75.7259963768116,22.512271062271065,29.609020146520145,29.246467391304343,24.90158514492753,0.2129619963369963,0.3220192307692308,0.3984334239130435,0.2387115036231884,hooghly
2021,30.04555555555556,33.66263736263736,31.05869565217392,27.93260869565217,17.087777777777777,25.86153846153846,25.951086956521745,19.46413043478261,23.038888888888888,29.167032967032966,28.04565217391304,23.20108695652174,0.0644444444444444,6.2285714285714295,12.465217391304348,3.508695652173913,11.414444444444449,16.004395604395604,15.531521739130438,10.618478260869566,64.11898148148148,78.07875457875458,87.9211956521739,79.62047101449275,24.184907407407405,30.33708791208791,28.707201086956523,24.23310688405797,0.1648703703703703,0.2876831501831501,0.4017749094202898,0.3109021739130435,hooghly
2022,28.371111111111112,34.58461538461539,31.40000000000001,28.48804347826087,16.55777777777778,26.15054945054945,25.79021739130435,18.809782608695656,21.822222222222223,29.55824175824176,28.08478260869565,23.23260869565217,0.691111111111111,6.253846153846156,10.231521739130434,1.908695652173913,12.342222222222222,18.714285714285715,16.226086956521737,11.217391304347828,71.46481481481482,78.2815934065934,86.00588768115942,74.99547101449275,22.900046296296296,30.65361721611721,29.04918478260869,24.20855978260869,0.2220805555555556,0.2988690476190476,0.3856567028985507,0.2498645833333333,hooghly
1997,25.14222222222222,29.470329670329672,29.573913043478264,26.37282608695652,14.023333333333332,21.738461538461536,24.45217391304348,16.044565217391302,19.63111111111112,25.345054945054947,26.539130434782603,21.143478260869564,0.4766666666666667,11.697802197802195,22.279347826086955,0.2510869565217391,10.817777777777778,11.456043956043956,10.115217391304348,7.863043478260869,60.8587962962963,80.43040293040293,89.41440217391305,70.73324275362319,20.72449074074074,26.08562271062271,27.13754528985508,21.83066123188405,0.157274537037037,0.3603337912087912,0.4145588768115942,0.195424365942029,jalpaiguri
1998,25.827777777777783,30.83406593406593,29.625,27.67282608695653,14.287777777777778,23.02087912087913,24.811956521739127,17.50978260869565,20.05,26.68791208791208,26.731521739130432,22.393478260869564,0.6022222222222222,11.228571428571428,23.35217391304348,4.380434782608695,10.33888888888889,11.257142857142858,10.356521739130436,7.867391304347826,59.06342592592593,78.45650183150182,90.50090579710144,72.70471014492753,21.321388888888887,27.245924908424904,27.27817028985508,22.82391304347826,0.1554097222222222,0.3333502747252747,0.4138591485507246,0.2406779891304347,jalpaiguri
1999,28.47888888888889,30.96043956043956,29.295652173913048,26.77934782608696,14.271111111111113,23.46043956043956,24.33152173913043,17.181521739130435,21.42888888888889,26.93736263736264,26.43152173913043,21.74021739130435,0.0444444444444444,16.22197802197802,22.71195652173913,1.4184782608695652,10.382222222222222,11.592307692307694,9.819565217391306,8.147826086956522,55.12824074074074,79.01007326007326,89.26358695652173,72.13451086956522,22.904444444444444,27.846382783882785,27.035552536231883,22.07146739130435,0.1346893518518518,0.3332586996336996,0.4148641304347826,0.2508505434782608,jalpaiguri
2000,25.99450549450549,30.8043956043956,29.55652173913043,27.30978260869565,13.102197802197802,22.97142857142857,24.3195652173913,17.284782608695647,19.65384615384615,26.548351648351645,26.461956521739136,22.121739130434783,0.2637362637362637,10.667032967032968,20.797826086956523,0.2684782608695652,10.545054945054948,10.998901098901095,9.905434782608694,8.332608695652173,56.00915750915751,78.2834249084249,88.71557971014492,66.87726449275362,20.74798534798535,27.48658424908425,27.1075634057971,22.780389492753624,0.1534143772893773,0.3339702380952381,0.4135439311594203,0.188356884057971,jalpaiguri
2001,27.26888888888889,30.97802197802198,30.48152173913044,26.72282608695652,14.458888888888886,22.74285714285714,24.76630434782608,17.45108695652174,20.950000000000003,26.55824175824176,27.12717391304348,21.946739130434786,0.24,10.3,16.957608695652176,3.716304347826088,10.474444444444444,12.454945054945057,9.242391304347828,7.510869565217392,53.30092592592592,75.95558608058609,87.93432971014492,71.95833333333333,22.188703703703705,27.71556776556777,27.95221920289855,22.5536231884058,0.1431101851851852,0.3177129120879121,0.4092391304347826,0.2200765398550724,jalpaiguri
2002,26.696666666666665,29.03406593406593,29.744565217391305,26.95652173913044,14.908888888888884,22.345054945054944,24.38478260869565,17.544565217391305,20.82888888888889,25.37362637362637,26.61521739130435,22.196739130434786,0.7700000000000001,16.096703296703296,20.356521739130432,0.8228260869565216,9.933333333333334,11.990109890109888,10.357608695652177,7.511956521739131,61.51759259259259,82.74450549450549,88.54710144927536,70.56884057971014,22.06787037037037,26.061813186813183,27.209646739130434,22.455978260869564,0.1662148148148148,0.3639308608058608,0.4119646739130435,0.2216915760869565,jalpaiguri
