district,year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State,mean_temperature_2m_mean (Â°C)_seasonal,mean_relative_humidity_2m (%)_seasonal,mean_temperature_2m_max (Â°C)_seasonal,mean_soil_temperature_0_to_7cm (Â°C)_seasonal,mean_temperature_2m_min (Â°C)_seasonal,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_seasonal,mean_wind_speed_10m_max (km/h)_seasonal,mean_rain_sum (mm)_seasonal
coochbehar,2007,Monsoon,45.0,14.0,0.3111111111111111,Ragi,West Bengal,27.3358695652174,88.32246376811594,30.62391304347826,28.134193840579712,25.168478260869566,0.4092835144927537,10.817391304347826,21.159782608695654
coochbehar,2007,Winter,16059.0,6598.0,0.4108599539199203,Rapeseed &Mustard,West Bengal,21.031594202898553,69.52840680354268,26.416570048309175,22.210202797906604,16.083417874396137,0.2391514241143317,10.464746376811595,1.6732850241545894
coochbehar,2007,Autumn,12303.0,16627.0,1.351458993741364,Rice,West Bengal,23.88297101449276,78.5697463768116,28.380434782608692,24.8575634057971,20.117753623188406,0.30806461352657,10.154347826086958,8.456159420289856
coochbehar,2007,Summer,50357.0,147655.0,2.932164346565522,Rice,West Bengal,26.568131868131868,81.8021978021978,30.428571428571427,27.498031135531136,23.49230769230769,0.368945054945055,12.754945054945056,23.229670329670327
coochbehar,2007,Winter,230836.0,354548.0,1.535930270841636,Rice,West Bengal,21.031594202898553,69.52840680354268,26.416570048309175,22.210202797906604,16.083417874396137,0.2391514241143317,10.464746376811595,1.6732850241545894
coochbehar,2007,Monsoon,180.0,1170.0,6.5,Sannhamp,West Bengal,27.3358695652174,88.32246376811594,30.62391304347826,28.134193840579712,25.168478260869566,0.4092835144927537,10.817391304347826,21.159782608695654
coochbehar,2007,Autumn,150.0,62.0,0.4133333333333333,Sesamum,West Bengal,23.88297101449276,78.5697463768116,28.380434782608692,24.8575634057971,20.117753623188406,0.30806461352657,10.154347826086958,8.456159420289856
coochbehar,2007,Summer,4.0,3.0,0.75,Sesamum,West Bengal,26.568131868131868,81.8021978021978,30.428571428571427,27.498031135531136,23.49230769230769,0.368945054945055,12.754945054945056,23.229670329670327
coochbehar,2007,Winter,300.0,267.0,0.89,Sesamum,West Bengal,21.031594202898553,69.52840680354268,26.416570048309175,22.210202797906604,16.083417874396137,0.2391514241143317,10.464746376811595,1.6732850241545894
coochbehar,2007,Monsoon,680.0,513.0,0.7544117647058823,Small millets,West Bengal,27.3358695652174,88.32246376811594,30.62391304347826,28.134193840579712,25.168478260869566,0.4092835144927537,10.817391304347826,21.159782608695654
coochbehar,2007,Whole Year,10980.0,16024.0,1.459380692167577,Tobacco,West Bengal,23.991797459786593,77.29536879434977,28.471406142167012,25.013157642981014,20.206905425492383,0.31413285441661803,11.125457278229018,11.93400574666879
coochbehar,2007,Whole Year,1500.0,2600.0,1.733333333333333,Turmeric,West Bengal,23.991797459786593,77.29536879434977,28.471406142167012,25.013157642981014,20.206905425492383,0.31413285441661803,11.125457278229018,11.93400574666879
coochbehar,2007,Monsoon,1127.0,494.0,0.4383318544809228,Urad,West Bengal,27.3358695652174,88.32246376811594,30.62391304347826,28.134193840579712,25.168478260869566,0.4092835144927537,10.817391304347826,21.159782608695654
coochbehar,2007,Winter,3360.0,2503.0,0.7449404761904762,Urad,West Bengal,21.031594202898553,69.52840680354268,26.416570048309175,22.210202797906604,16.083417874396137,0.2391514241143317,10.464746376811595,1.6732850241545894
coochbehar,2007,Winter,13366.0,29302.0,2.192278916654197,Wheat,West Bengal,21.031594202898553,69.52840680354268,26.416570048309175,22.210202797906604,16.083417874396137,0.2391514241143317,10.464746376811595,1.6732850241545894
coochbehar,2008,Whole Year,2575.0,3200.0,1.242718446601942,Arecanut,West Bengal,23.897405040611563,78.105893653448,28.43672658862876,24.887095128603278,20.185409698996658,0.3123368408086478,11.134651218346871,9.564196129956999
coochbehar,2008,Winter,22.0,17.0,0.7727272727272727,Arhar/Tur,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Winter,5.0,10.0,2.0,Barley,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Whole Year,1255.0,17060000.0,13593.62549800797,Coconut,West Bengal,23.897405040611563,78.105893653448,28.43672658862876,24.887095128603278,20.185409698996658,0.3123368408086478,11.134651218346871,9.564196129956999
coochbehar,2008,Whole Year,7760.0,16262.0,2.095618556701031,Dry chillies,West Bengal,23.897405040611563,78.105893653448,28.43672658862876,24.887095128603278,20.185409698996658,0.3123368408086478,11.134651218346871,9.564196129956999
coochbehar,2008,Monsoon,595.0,1686.0,2.833613445378151,Ginger,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Monsoon,290.0,120.0,0.4137931034482759,Groundnut,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Winter,190.0,185.0,0.9736842105263158,Groundnut,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Summer,170.0,143.0,0.8411764705882353,Groundnut,West Bengal,26.241758241758248,82.01419413919415,30.18901098901099,27.06190476190476,23.16593406593406,0.3757582417582417,12.992307692307694,15.059340659340656
coochbehar,2008,Winter,55.0,35.0,0.6363636363636364,Horse-gram,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Monsoon,85203.0,977935.0,11.47770618405455,Jute,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Winter,404.0,360.0,0.8910891089108911,Khesari,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Winter,668.0,103.0,0.1541916167664671,Linseed,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Autumn,375.0,1058.0,2.821333333333333,Maize,West Bengal,23.93478260869565,79.04227053140096,28.519202898550724,24.915942028985505,20.199275362318843,0.29710869565217385,9.440579710144927,7.580797101449274
coochbehar,2008,Winter,4049.0,23484.0,5.799950605087676,Maize,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Summer,4049.0,24294.0,6.0,Maize,West Bengal,26.241758241758248,82.01419413919415,30.18901098901099,27.06190476190476,23.16593406593406,0.3757582417582417,12.992307692307694,15.059340659340656
coochbehar,2008,Winter,609.0,172.0,0.2824302134646962,Masoor,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Monsoon,178.0,1597.0,8.97191011235955,Mesta,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Winter,185.0,135.0,0.7297297297297297,Moong(Green Gram),West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Summer,127.0,78.0,0.6141732283464567,Moong(Green Gram),West Bengal,26.241758241758248,82.01419413919415,30.18901098901099,27.06190476190476,23.16593406593406,0.3757582417582417,12.992307692307694,15.059340659340656
coochbehar,2008,Monsoon,2860.0,2116.0,0.7398601398601399,Niger seed,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Winter,5.0,3.0,0.6,Peas & beans (Pulses),West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Whole Year,27505.0,340272.0,12.37127794946373,Potato,West Bengal,23.897405040611563,78.105893653448,28.43672658862876,24.887095128603278,20.185409698996658,0.3123368408086478,11.134651218346871,9.564196129956999
coochbehar,2008,Winter,9956.0,3166.0,0.3179991964644436,Rapeseed &Mustard,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Autumn,12953.0,21467.0,1.657299467304872,Rice,West Bengal,23.93478260869565,79.04227053140096,28.519202898550724,24.915942028985505,20.199275362318843,0.29710869565217385,9.440579710144927,7.580797101449274
coochbehar,2008,Summer,67270.0,114835.0,1.707075962539022,Rice,West Bengal,26.241758241758248,82.01419413919415,30.18901098901099,27.06190476190476,23.16593406593406,0.3757582417582417,12.992307692307694,15.059340659340656
coochbehar,2008,Winter,229612.0,364084.0,1.585648833684651,Rice,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Monsoon,190.0,1254.0,6.6,Sannhamp,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Autumn,170.0,68.0,0.4,Sesamum,West Bengal,23.93478260869565,79.04227053140096,28.519202898550724,24.915942028985505,20.199275362318843,0.29710869565217385,9.440579710144927,7.580797101449274
coochbehar,2008,Summer,1.0,1.0,1.0,Sesamum,West Bengal,26.241758241758248,82.01419413919415,30.18901098901099,27.06190476190476,23.16593406593406,0.3757582417582417,12.992307692307694,15.059340659340656
coochbehar,2008,Winter,280.0,250.0,0.8928571428571429,Sesamum,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Monsoon,725.0,551.0,0.76,Small millets,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Whole Year,12010.0,17574.0,1.463280599500416,Tobacco,West Bengal,23.897405040611563,78.105893653448,28.43672658862876,24.887095128603278,20.185409698996658,0.3123368408086478,11.134651218346871,9.564196129956999
coochbehar,2008,Whole Year,1510.0,2608.0,1.727152317880795,Turmeric,West Bengal,23.897405040611563,78.105893653448,28.43672658862876,24.887095128603278,20.185409698996658,0.3123368408086478,11.134651218346871,9.564196129956999
coochbehar,2008,Monsoon,2319.0,1060.0,0.4570935748167314,Urad,West Bengal,27.08478260869565,88.94927536231884,30.505434782608685,27.896920289855075,25.02391304347826,0.4161204710144928,10.252173913043478,20.52282608695652
coochbehar,2008,Winter,3365.0,2524.0,0.750074294205052,Urad,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
coochbehar,2008,Winter,10233.0,16597.0,1.621909508453044,Wheat,West Bengal,21.131539655996175,70.73005255613951,26.526230291447682,22.29477773132664,16.275895843287152,0.2287343252309284,10.647061634018154,1.3373088867654084
darjeeling,1997,Whole Year,236.0,79.0,0.3347457627118644,Arecanut,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Whole Year,2674.0,7.0,0.0026178010471204,Cardamom,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Whole Year,120.0,574000.0,4783.333333333333,Coconut,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Whole Year,400.0,296.0,0.74,Dry chillies,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Monsoon,2250.0,20030.0,8.902222222222223,Jute,West Bengal,16.291304347826085,91.86684782608695,19.12934782608696,16.774773550724635,14.416304347826088,0.4175643115942029,5.508695652173913,20.11847826086956
darjeeling,1997,Whole Year,762.0,260.0,0.3412073490813649,Linseed,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Whole Year,22618.0,87130.0,3.852241577504642,Maize,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Monsoon,35.0,21.0,0.6,Moong(Green Gram),West Bengal,16.291304347826085,91.86684782608695,19.12934782608696,16.774773550724635,14.416304347826088,0.4175643115942029,5.508695652173913,20.11847826086956
darjeeling,1997,Winter,115.0,3.0,0.0260869565217391,Moong(Green Gram),West Bengal,7.617222222222221,79.90130837359098,12.098659420289856,8.45396235909823,3.826847826086956,0.36031227355072465,5.817946859903382,2.1609178743961355
darjeeling,1997,Summer,115.0,3.0,0.0260869565217391,Moong(Green Gram),West Bengal,13.717582417582417,84.93452380952381,17.896703296703297,14.167307692307691,10.175824175824175,0.4155746336996337,6.70989010989011,13.257142857142858
darjeeling,1997,Winter,105600.0,42900.0,0.40625,Oilseeds,West Bengal,7.617222222222221,79.90130837359098,12.098659420289856,8.45396235909823,3.826847826086956,0.36031227355072465,5.817946859903382,2.1609178743961355
darjeeling,1997,Monsoon,95.0,62.0,0.6526315789473685,Other Kharif pulses,West Bengal,16.291304347826085,91.86684782608695,19.12934782608696,16.774773550724635,14.416304347826088,0.4175643115942029,5.508695652173913,20.11847826086956
darjeeling,1997,Whole Year,6868.0,98644.0,14.3628421665696,Potato,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Autumn,11260.0,13512.0,1.2,Ragi,West Bengal,11.430434782608693,84.08544685990339,15.490217391304348,12.17746074879227,8.26123188405797,0.37864613526570046,5.592753623188406,7.917753623188403
darjeeling,1997,Whole Year,19.0,10.0,0.5263157894736842,Rapeseed &Mustard,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Autumn,6540.0,4230.0,0.6467889908256881,Rice,West Bengal,11.430434782608693,84.08544685990339,15.490217391304348,12.17746074879227,8.26123188405797,0.37864613526570046,5.592753623188406,7.917753623188403
darjeeling,1997,Summer,125.0,350.0,2.8,Rice,West Bengal,13.717582417582417,84.93452380952381,17.896703296703297,14.167307692307691,10.175824175824175,0.4155746336996337,6.70989010989011,13.257142857142858
darjeeling,1997,Winter,28884.0,34960.0,1.210358676083645,Rice,West Bengal,7.617222222222221,79.90130837359098,12.098659420289856,8.45396235909823,3.826847826086956,0.36031227355072465,5.817946859903382,2.1609178743961355
darjeeling,1997,Whole Year,275.0,159.0,0.5781818181818181,Sesamum,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Whole Year,500.0,700.0,1.4,Small millets,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Monsoon,533.0,348.0,0.6529080675422139,Soyabean,West Bengal,16.291304347826085,91.86684782608695,19.12934782608696,16.774773550724635,14.416304347826088,0.4175643115942029,5.508695652173913,20.11847826086956
darjeeling,1997,Whole Year,155.0,120.0,0.7741935483870968,Turmeric,West Bengal,11.310832802463237,84.15099709569819,15.30584249084249,11.962501490307197,8.061456043956044,0.38844087309882147,5.9636198704676975,9.424364216701173
darjeeling,1997,Monsoon,103.0,800.0,7.766990291262136,Urad,West Bengal,16.291304347826085,91.86684782608695,19.12934782608696,16.774773550724635,14.416304347826088,0.4175643115942029,5.508695652173913,20.11847826086956
darjeeling,1997,Winter,92.0,56.0,0.6086956521739131,Urad,West Bengal,7.617222222222221,79.90130837359098,12.098659420289856,8.45396235909823,3.826847826086956,0.36031227355072465,5.817946859903382,2.1609178743961355
darjeeling,1997,Winter,4360.0,6420.0,1.472477064220183,Wheat,West Bengal,7.617222222222221,79.90130837359098,12.098659420289856,8.45396235909823,3.826847826086956,0.36031227355072465,5.817946859903382,2.1609178743961355
darjeeling,1998,Whole Year,246.0,82.0,0.3333333333333333,Arecanut,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Whole Year,2875.0,690.0,0.24,Cardamom,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Whole Year,128.0,612200.0,4782.8125,Coconut,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Whole Year,405.0,301.0,0.7432098765432099,Dry chillies,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Monsoon,2041.0,5772.0,2.828025477707006,Ginger,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Monsoon,2358.0,21360.0,9.05852417302799,Jute,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Winter,83.0,20.0,0.2409638554216867,Linseed,West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1998,Monsoon,21498.0,77560.0,3.607777467671411,Maize,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Summer,76.0,20.0,0.2631578947368421,Moong(Green Gram),West Bengal,15.190109890109891,86.36721611721612,19.17692307692308,15.49271978021978,11.954945054945052,0.4127142857142857,6.32087912087912,11.091208791208793
darjeeling,1998,Monsoon,1550.0,969.0,0.6251612903225806,Niger seed,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Monsoon,95.0,62.0,0.6526315789473685,Other Kharif pulses,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Winter,876.0,620.0,0.7077625570776256,Peas & beans (Pulses),West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1998,Whole Year,6946.0,88230.0,12.70227469046933,Potato,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Monsoon,11325.0,13545.0,1.196026490066225,Ragi,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Winter,10.0,10.0,1.0,Rapeseed &Mustard,West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1998,Autumn,6190.0,5460.0,0.8820678513731826,Rice,West Bengal,12.966666666666667,83.07971014492753,16.949999999999996,13.577339975845412,9.951811594202898,0.36065640096618357,5.543840579710145,10.331521739130435
darjeeling,1998,Summer,394.0,1379.0,3.5,Rice,West Bengal,15.190109890109891,86.36721611721612,19.17692307692308,15.49271978021978,11.954945054945052,0.4127142857142857,6.32087912087912,11.091208791208793
darjeeling,1998,Winter,29856.0,32490.0,1.08822347266881,Rice,West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1998,Whole Year,173.0,85.0,0.4913294797687861,Sesamum,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Winter,500.0,700.0,1.4,Small millets,West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1998,Monsoon,533.0,349.0,0.6547842401500938,Soyabean,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Whole Year,120.0,100.0,0.8333333333333334,Turmeric,West Bengal,12.492551627116846,83.6431199512042,16.449931252322557,13.002811335956716,9.348307519774911,0.3779764931274442,5.872786205340553,10.671685048043743
darjeeling,1998,Monsoon,67.0,20.0,0.2985074626865671,Urad,West Bengal,16.49130434782609,93.49547101449276,19.09782608695652,16.92151268115942,14.798913043478263,0.4184039855072464,5.244565217391305,26.207608695652176
darjeeling,1998,Winter,92.0,55.0,0.5978260869565217,Urad,West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1998,Winter,3751.0,3030.0,0.8077845907757931,Wheat,West Bengal,9.144396135265701,77.35489633655394,13.762487922705311,9.798506441223834,5.319685990338164,0.3403938506441224,5.962850241545894,2.6939613526570048
darjeeling,1999,Whole Year,259.0,537.0,2.073359073359073,Arecanut,West Bengal,12.76262276370972,80.1715192064377,17.084907097733183,13.365896219320133,9.330603466581728,0.3445329080013183,6.087586000955567,9.070649121409991
darjeeling,1999,Monsoon,3.0,2.0,0.6666666666666666,Arhar/Tur,West Bengal,16.116304347826084,91.8197463768116,18.92717391304348,16.661820652173915,14.253260869565215,0.4181209239130435,5.354347826086956,18.806521739130435
darjeeling,1999,Whole Year,2875.0,690.0,0.24,Cardamom,West Bengal,12.76262276370972,80.1715192064377,17.084907097733183,13.365896219320133,9.330603466581728,0.3445329080013183,6.087586000955567,9.070649121409991
darjeeling,1999,Whole Year,133.0,2334000.0,17548.87218045113,Coconut,West Bengal,12.76262276370972,80.1715192064377,17.084907097733183,13.365896219320133,9.330603466581728,0.3445329080013183,6.087586000955567,9.070649121409991
darjeeling,1999,Autumn,200.0,165.0,0.825,Dry chillies,West Bengal,12.13514492753623,82.86926328502415,16.143115942028984,12.870274758454105,9.138768115942028,0.3573706219806763,5.48768115942029,8.986231884057972
darjeeling,1999,Winter,220.0,184.0,0.8363636363636363,Dry chillies,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Monsoon,2049.0,5967.0,2.912152269399707,Ginger,West Bengal,16.116304347826084,91.8197463768116,18.92717391304348,16.661820652173915,14.253260869565215,0.4181209239130435,5.354347826086956,18.806521739130435
darjeeling,1999,Monsoon,2289.0,22470.0,9.81651376146789,Jute,West Bengal,16.116304347826084,91.8197463768116,18.92717391304348,16.661820652173915,14.253260869565215,0.4181209239130435,5.354347826086956,18.806521739130435
darjeeling,1999,Winter,50.0,20.0,0.4,Linseed,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Monsoon,19063.0,41720.0,2.188532759796464,Maize,West Bengal,16.116304347826084,91.8197463768116,18.92717391304348,16.661820652173915,14.253260869565215,0.4181209239130435,5.354347826086956,18.806521739130435
darjeeling,1999,Winter,25.0,15.0,0.6,Moong(Green Gram),West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Summer,160.0,20.0,0.125,Moong(Green Gram),West Bengal,15.534065934065936,84.28388278388279,19.57692307692308,16.06721611721612,12.313186813186814,0.3992953296703296,6.351648351648353,12.5010989010989
darjeeling,1999,Monsoon,95.0,62.0,0.6526315789473685,Other Kharif pulses,West Bengal,16.116304347826084,91.8197463768116,18.92717391304348,16.661820652173915,14.253260869565215,0.4181209239130435,5.354347826086956,18.806521739130435
darjeeling,1999,Winter,809.0,757.0,0.9357231149567368,Peas & beans (Pulses),West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Summer,2478.0,33214.0,13.40355125100888,Potato,West Bengal,15.534065934065936,84.28388278388279,19.57692307692308,16.06721611721612,12.313186813186814,0.3992953296703296,6.351648351648353,12.5010989010989
darjeeling,1999,Winter,4621.0,57279.0,12.3953689677559,Potato,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Monsoon,11320.0,13543.0,1.196378091872792,Ragi,West Bengal,16.116304347826084,91.8197463768116,18.92717391304348,16.661820652173915,14.253260869565215,0.4181209239130435,5.354347826086956,18.806521739130435
darjeeling,1999,Winter,58.0,41.0,0.7068965517241379,Rapeseed &Mustard,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Autumn,5213.0,7540.0,1.446384039900249,Rice,West Bengal,12.13514492753623,82.86926328502415,16.143115942028984,12.870274758454105,9.138768115942028,0.3573706219806763,5.48768115942029,8.986231884057972
darjeeling,1999,Summer,392.0,1060.0,2.704081632653061,Rice,West Bengal,15.534065934065936,84.28388278388279,19.57692307692308,16.06721611721612,12.313186813186814,0.3992953296703296,6.351648351648353,12.5010989010989
darjeeling,1999,Winter,30056.0,42850.0,1.425672078786266,Rice,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Autumn,20.0,6.0,0.3,Sesamum,West Bengal,12.13514492753623,82.86926328502415,16.143115942028984,12.870274758454105,9.138768115942028,0.3573706219806763,5.48768115942029,8.986231884057972
darjeeling,1999,Summer,171.0,80.0,0.4678362573099415,Sesamum,West Bengal,15.534065934065936,84.28388278388279,19.57692307692308,16.06721611721612,12.313186813186814,0.3992953296703296,6.351648351648353,12.5010989010989
darjeeling,1999,Winter,37.0,22.0,0.5945945945945946,Sesamum,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
darjeeling,1999,Winter,500.0,700.0,1.4,Small millets,West Bengal,9.70006038647343,72.29122383252817,14.91776570048309,10.367274053945248,5.3779830917874385,0.28035768921095006,6.322173913043478,2.487487922705314
